"","logFC","logCPM","F","PValue","FDR","genes"
"ECP_2516",0.208182315888692,9.43058525888882,6.46830902548226,0.0192300669094369,0.18056105517303,"ECP_2516"
"ECP_3968",-0.389019820853102,5.93713394165864,6.46118655155927,0.0192881877119653,0.18056105517303,"ECP_3968"
"ECP_2853",0.413681011894711,4.86502351208351,6.43943530277958,0.0194669052646766,0.18186292148487,"ECP_2853"
"ECP_1623",-0.242781782349251,9.21582399010574,6.40391675982054,0.0197627476418884,0.18331608227213,"ECP_1623"
"ECP_2193",-0.320537239197497,7.12589222530777,6.40158905337807,0.0197823110365608,0.18331608227213,"ECP_2193"
"ECP_2523",-0.336467403342833,8.52342541254457,6.40220610362267,0.0197771228732137,0.18331608227213,"ECP_2523"
"ECP_4252",-0.940597779410618,3.06892938038655,6.40534915044575,0.0197507197876002,0.18331608227213,"ECP_4252"
"ECP_0772",-0.25139914076589,5.71013194965052,6.37325659344269,0.0200221832524418,0.184421193933636,"ECP_0772"
"ECP_1624",-0.720527351068122,14.1029449859548,6.49415760271938,0.0199486973602922,0.184421193933636,"ECP_1624"
"ECP_3128",0.431759525849315,7.37747106285827,6.38224078624908,0.0200154214244283,0.184421193933636,"ECP_3128"
"ECP_2082",-0.200464897338564,7.97480038349639,6.3636288593203,0.0201044363927657,0.184807714897027,"ECP_2082"
"ECP_1304",-1.1046014863495,3.05387854516073,6.39792329377857,0.0202195336420312,0.184876920146793,"ECP_1304"
"ECP_3289",0.190160882455794,7.93189238463404,6.34401466009618,0.0202731830900015,0.184876920146793,"ECP_3289"
"ECP_4144",-0.225385045964608,6.23522967493852,6.34836612979906,0.0202356093817984,0.184876920146793,"ECP_4144"
"ECP_4689",0.65209888737351,2.84441643905898,6.35421285620819,0.0201852475242165,0.184876920146793,"ECP_4689"
"ECP_0032",-0.290061703857264,8.2240022790496,6.31543994349021,0.0205218715306298,0.184938751888014,"ECP_0032"
"ECP_0140",0.4100638774169,6.22767564157642,6.31665556323773,0.0205112224186408,0.184938751888014,"ECP_0140"
"ECP_0354",0.548647610723665,5.04257676479537,6.32838211391863,0.0204088129527494,0.184938751888014,"ECP_0354"
"ECP_0895",-0.26411491478544,6.45550114718602,6.32174246259149,0.0204667272201271,0.184938751888014,"ECP_0895"
"ECP_1256",-0.369525649941356,8.32909396686104,6.32028629264549,0.020479453288269,0.184938751888014,"ECP_1256"
"ECP_3589",-0.297071402009952,6.54369286308828,6.32514221909972,0.0204370498831218,0.184938751888014,"ECP_3589"
"ECP_0071",-0.197878481387422,7.00594732776275,6.3092287735621,0.0205763797655046,0.185066380361509,"ECP_0071"
"ECP_1424",-0.788187315891733,5.63287752308458,6.40709531313015,0.0207064843375175,0.185147453520844,"ECP_1424"
"ECP_1547",0.256589205816576,7.72233625190555,6.2962320208981,0.0206909637330477,0.185147453520844,"ECP_1547"
"ECP_4777",-0.202749308383744,10.0342095363988,6.29856302339062,0.020670360193346,0.185147453520844,"ECP_4777"
"ECP_0204",-0.234359947968088,10.0408092038414,6.27965485597785,0.0208381545733503,0.18596228604661,"ECP_0204"
"ECP_1519",0.480844313920784,4.70382836791448,6.24273381985547,0.0211702246019722,0.188558874270381,"ECP_1519"
"ECP_2823",-0.566699387140236,3.40323464772019,6.23562098702974,0.0212348780557204,0.188768189227887,"ECP_2823"
"ECP_1727",-0.325819924574105,11.1458455467959,6.20523604996347,0.021513575498673,0.190875765594609,"ECP_1727"
"ECP_0882",-0.306990829321411,4.85979037602684,6.18113802690318,0.0217375299823178,0.19249044407122,"ECP_0882"
"ECP_0952",-0.355563894073375,6.30755300572172,6.15042402250291,0.0220267747164036,0.192646074644943,"ECP_0952"
"ECP_1326",-0.51535456680071,6.36739803831161,6.21827429571997,0.0218475219104798,0.192646074644943,"ECP_1326"
"ECP_2162",-0.330691413157106,5.95280252721984,6.15624741609721,0.0219716032473514,0.192646074644943,"ECP_2162"
"ECP_2292",-0.228127629248982,6.07306127957911,6.14365601534897,0.0220910911844866,0.192646074644943,"ECP_2292"
"ECP_2672",-0.458986092809707,3.98611663773897,6.15030441110784,0.0220279095577238,0.192646074644943,"ECP_2672"
"ECP_3201",0.662539176734372,4.34127391161645,6.14426106588505,0.0220853328020719,0.192646074644943,"ECP_3201"
"ECP_4044",0.72885347049813,2.47049492687826,6.15474830968855,0.0219857910943037,0.192646074644943,"ECP_4044"
"ECP_4240",-0.215687254754238,6.405227070216,6.15465604813246,0.0219866646124831,0.192646074644943,"ECP_4240"
"ECP_0003",0.278624403249867,6.33582982652354,6.12905870232801,0.0222305291278457,0.193494188063431,"ECP_0003"
"ECP_2519",0.156239474688699,9.01897970726376,6.12032162503013,0.0223144612197848,0.193756476159249,"ECP_2519"
"ECP_4665",0.298310340252528,5.57258145893807,6.11713684390378,0.0223451440785355,0.193756476159249,"ECP_4665"
"ECP_0412",-0.267314546178213,6.40399712656173,6.11067145435358,0.0224075789182431,0.193886929761726,"ECP_0412"
"ECP_0730",1.36282908904179,1.56554945058105,6.10683428001035,0.0224447263360533,0.193886929761726,"ECP_0730"
"ECP_2142",-0.404946448055267,5.45266086639491,6.10112674290271,0.0225001086809178,0.193999997216861,"ECP_2142"
"ECP_3167",-0.582943327449778,3.392214212488,6.08817840909124,0.0226263213946058,0.194357558496361,"ECP_3167"
"ECP_4399",-0.412122327941072,4.51288570583334,6.08821489016848,0.0226259646828929,0.194357558496361,"ECP_4399"
"ECP_1756",-0.384377306320342,3.94930750969905,6.04992435420559,0.0230038712146659,0.197231321984435,"ECP_1756"
"ECP_4786",-0.47142527946425,3.85338663617196,6.04061979418848,0.0230967700699871,0.197658366251923,"ECP_4786"
"ECP_2630",0.5254401119581,4.33762895917603,6.03569404189757,0.0231461205677612,0.197711834346966,"ECP_2630"
"ECP_0514",-0.479594624844465,3.53013478310507,6.00935772475071,0.0234120002920178,0.199611236690494,"ECP_0514"
"ECP_1395",-0.353255328875915,5.87137438881947,6.00505787277982,0.0234557348930455,0.199613090824489,"ECP_1395"
"ECP_4684",0.740484117602503,4.90051448718056,6.05362575065181,0.0235360363046349,0.199925552832149,"ECP_4684"
"ECP_0537",-0.533252543125023,3.21913490625712,5.9857298936488,0.0236534611511303,0.200551619778623,"ECP_0537"
"ECP_1183",-0.806168792208144,3.24783326502595,5.97855279096161,0.0237273599047342,0.200807010854273,"ECP_1183"
"ECP_1042",0.246685457319908,8.20789837474972,5.94507733639835,0.024075485819858,0.200924301990709,"ECP_1042"
"ECP_1420",-0.469833418159974,4.63324341878136,5.94141739612921,0.0241138942318832,0.200924301990709,"ECP_1420"
"ECP_1594",-0.823408110137978,2.24534561313004,5.96214856805874,0.023897242163064,0.200924301990709,"ECP_1594"
"ECP_1608",-0.256853516249171,7.26504106293355,5.94225506464288,0.024105097432227,0.200924301990709,"ECP_1608"
"ECP_1617",0.949087167003171,1.76549762374684,5.96142890025176,0.0239047263063043,0.200924301990709,"ECP_1617"
"ECP_1862",-0.331838884803936,5.76045680389283,5.93936660554657,0.024135445911681,0.200924301990709,"ECP_1862"
"ECP_2179",-0.223517449919202,6.3607806922976,5.96069524785294,0.0239123585947809,0.200924301990709,"ECP_2179"
"ECP_3561",-0.543364826551247,4.92078960261548,5.95337766489308,0.0239886345999393,0.200924301990709,"ECP_3561"
"ECP_4219",-0.524941879818977,6.89085543665993,5.98579299431421,0.0240929967756302,0.200924301990709,"ECP_4219"
"ECP_0522",0.606929400873331,7.6046505871767,6.04291327889684,0.0243431804372481,0.201673708692422,"ECP_0522"
"ECP_0577",0.892943871214206,1.90877905762441,5.91035589374562,0.0244426510137368,0.201673708692422,"ECP_0577"
"ECP_1393",-0.321057952047211,5.63151740355408,5.91010771049184,0.0244452980233239,0.201673708692422,"ECP_1393"
"ECP_2991",1.13454412032247,1.49410086765789,5.91789912778159,0.0243623519342955,0.201673708692422,"ECP_2991"
"ECP_4245",0.688438409922185,2.16651060656825,5.91856314484824,0.0243552975760319,0.201673708692422,"ECP_4245"
"ECP_1630",0.595459284316626,5.88284353029933,5.95447029083237,0.02464746926748,0.202250342629572,"ECP_1630"
"ECP_3253",-0.345729703009123,11.8861840793175,5.89492795871589,0.0246078130715722,0.202250342629572,"ECP_3253"
"ECP_3487",-0.263543307374737,8.40268547275419,5.89806169633803,0.024574163836272,0.202250342629572,"ECP_3487"
"ECP_4392",-0.316425735847951,5.12521620534792,5.88576667412705,0.0247064821535257,0.202372560068254,"ECP_4392"
"ECP_1092",-0.176254629851219,6.87793058032353,5.87842537818319,0.0247858708671527,0.202660944149072,"ECP_1092"
"ECP_1524",-0.355894890508002,5.6710609509144,5.86846542266957,0.0248940370052619,0.20318318103761,"ECP_1524"
"ECP_3559",-0.416838576129122,3.8836504300232,5.86321708556695,0.0249512480996498,0.203288410360735,"ECP_3559"
"ECP_0193",-0.194859204274232,9.31518138390329,5.80236479022255,0.0256255045974573,0.208411683667618,"ECP_0193"
"ECP_0917",0.468637396720246,4.38578706534367,5.78912006000868,0.0257749621402121,0.208593159319143,"ECP_0917"
"ECP_1257",-0.310959466446116,6.02993665084191,5.7889172549672,0.0257772582691082,0.208593159319143,"ECP_1257"
"ECP_4417",-0.217093120115079,9.82793718841628,5.78830048043042,0.0257842427150543,0.208593159319143,"ECP_4417"
"ECP_1819",0.599280055724648,7.04782299958328,5.8838967836927,0.0258360353727084,0.208644180025728,"ECP_1819"
"ECP_1082",-0.316415188408196,8.81618223725429,5.75202840679099,0.0261987650002788,0.210637892453922,"ECP_1082"
"ECP_1841",-0.625309943931439,2.87086805854461,5.75012921409131,0.026220675079832,0.210637892453922,"ECP_1841"
"ECP_4480",-0.487112689755433,3.00786187689494,5.75148014438568,0.0262050879244577,0.210637892453922,"ECP_4480"
"ECP_0581",0.698957175754197,2.48004387765249,5.74384496968105,0.0262933206391294,0.210666472976215,"ECP_0581"
"ECP_3873",-0.489875630131415,4.80531723815336,5.74187961472734,0.0263160865522937,0.210666472976215,"ECP_3873"
"ECP_0773",0.849642555552747,6.45390843690878,5.89853178459123,0.0265349303578793,0.212048302354691,"ECP_0773"
"ECP_2889",-0.408163853007776,5.4928719494141,5.71683764995531,0.0266081149838635,0.212263345097359,"ECP_2889"
"ECP_0814",-0.366503870700968,6.08155990627065,5.69916408706354,0.0268164134512227,0.212836043174102,"ECP_0814"
"ECP_2102",-1.48277674315108,0.557940799253046,5.696613464374,0.0268466261791169,0.212836043174102,"ECP_2102"
"ECP_2647",-0.240602140989224,5.95503879628089,5.70437973853658,0.026754751989101,0.212836043174102,"ECP_2647"
"ECP_4631",1.49635297021772,0.41727038483276,5.69502135996487,0.0268655044686734,0.212836043174102,"ECP_4631"
"ECP_4280",-0.583252194567172,2.65764279446974,5.66021274084511,0.0272820069868477,0.215763044911501,"ECP_4280"
"ECP_0789",0.266881102923825,8.32733195149266,5.65085575673531,0.0273952052688564,0.216013715679814,"ECP_0789"
"ECP_3543",-0.571365973591016,5.06674638994741,5.65763340157974,0.027407888058786,0.216013715679814,"ECP_3543"
"ECP_2841",-0.23982309811627,6.99198431586724,5.61876229777715,0.0277875034753411,0.218629980173911,"ECP_2841"
"ECP_1258",-0.201718490304158,7.56481061406219,5.5906585727704,0.0281362382114233,0.220994734033902,"ECP_1258"
"ECP_2442",-0.445510522931227,5.22097353341181,5.58455265447253,0.0282126563657174,0.221216161965036,"ECP_2442"
"ECP_2169",-0.880587535339152,2.05777553373004,5.57081672983245,0.0283854240843974,0.22208196161611,"ECP_2169"
"ECP_4396",-0.311860321362014,5.30485397944289,5.56808647820314,0.0284199065769907,0.22208196161611,"ECP_4396"
"ECP_4552",0.523468680308232,3.10892758402353,8.0978576862456,0.02847650875243,0.222145825930947,"ECP_4552"
"ECP_2029",0.489472713806441,5.89144946162316,5.54568465851505,0.0287046272813242,0.223166314134634,"ECP_2029"
"ECP_4609",-0.580215143427229,3.23899842791984,5.54766835390015,0.028679285705359,0.223166314134634,"ECP_4609"
"ECP_4445",-0.248234216281783,12.0324354378235,5.53432161567996,0.0288502769229876,0.223919154392122,"ECP_4445"
"ECP_0912",-0.271639397199427,6.10200767239793,5.52101642612121,0.029021881104647,0.224870555113202,"ECP_0912"
"ECP_1783",0.320686724495607,6.42621830728664,5.51078567560614,0.0291546157013221,0.225138421249099,"ECP_1783"
"ECP_2361",-0.390254880104297,5.34931355900976,5.5138694044967,0.0291145351944164,0.225138421249099,"ECP_2361"
"ECP_3915",-0.246749486178574,5.77811304107037,5.50331363828952,0.0292519912495696,0.225237724482365,"ECP_3915"
"ECP_3963",0.337290311811424,6.76385645580019,5.50226533161419,0.0292656820997362,0.225237724482365,"ECP_3963"
"ECP_1780",-0.545978044300847,2.62784812825025,5.4912210458147,0.0294103601882562,0.225972063959013,"ECP_1780"
"ECP_4081",-0.31089563553642,9.37432944221936,5.48363047700099,0.0295102630698,0.226360496155807,"ECP_4081"
"ECP_0045",-0.700500056025678,2.36193173076168,5.45246775000004,0.0299244419682492,0.229154282651685,"ECP_0045"
"ECP_0055",0.230602672314511,7.47588560302628,5.43694509263417,0.0301331958890651,0.230368282571903,"ECP_0055"
"ECP_3909",-0.493201392508909,3.20311432492975,5.43207344414805,0.0301990499269574,0.230487590707078,"ECP_3909"
"ECP_0169",-0.337089416357385,7.47465693858177,5.42165416583729,0.0303404417421116,0.231000207110827,"ECP_0169"
"ECP_0390",-0.28083522487873,5.9876591558361,5.41970804846225,0.0303669337012925,0.231000207110827,"ECP_0390"
"ECP_2275",-0.31013256550842,6.66275208468015,5.4154609750083,0.0304248386572927,0.231057508147354,"ECP_2275"
"ECP_2999",-0.38750516083658,5.79107795629202,5.4098514597404,0.0305015103809899,0.231256905979505,"ECP_2999"
"ECP_4447",-0.265772566115835,10.9384661839793,5.40229691903005,0.0306051119173623,0.231659485750727,"ECP_4447"
"ECP_0596",-0.500046370138116,6.03066593267207,5.42988275485054,0.0307093597814578,0.232065623257903,"ECP_0596"
"ECP_3296",-0.279253233303551,5.04738027457238,5.37389191573072,0.0309982234767465,0.233863241920783,"ECP_3296"
"ECP_1466",-0.313173003154351,5.57414962189651,5.36993641059106,0.0310534166587623,0.233894946163781,"ECP_1466"
"ECP_0365",-0.411199968579315,4.26127741195668,5.35785278412422,0.0312227142006302,0.234024740263144,"ECP_0365"
"ECP_1280",-0.233342590874331,6.25161407561381,5.35863275021526,0.0312117550795355,0.234024740263144,"ECP_1280"
"ECP_2951",-0.36241426837599,4.69410475201788,5.35778218741208,0.0312237063529636,0.234024740263144,"ECP_2951"
"ECP_2198",-0.377280933957897,4.86361256863047,5.35028530751092,0.0313292689638291,0.234432882115961,"ECP_2198"
"ECP_0608",0.379137513849769,7.12925814836351,5.33678040936738,0.0315204483564575,0.235103295733433,"ECP_0608"
"ECP_2744",1.14739637945048,1.44326385927672,5.33492706333199,0.0315467875566323,0.235103295733433,"ECP_2744"
"ECP_4555",0.310134005770945,10.1243060795213,5.33311073137183,0.031572624846696,0.235103295733433,"ECP_4555"
"ECP_2883",-0.17858761818343,10.200528486073,5.32743660377256,0.0316534933078253,0.235323458351693,"ECP_2883"
"ECP_0902",-0.184757477790906,9.81183126775148,5.31347911573771,0.031853414936167,0.236426560375725,"ECP_0902"
"ECP_0119",-0.535875328275209,8.93048583145894,5.35724786127093,0.0326886145039119,0.240471587697185,"ECP_0119"
"ECP_0432",0.265391043714777,9.36449300708601,5.26093706102627,0.0326189053301152,0.240471587697185,"ECP_0432"
"ECP_1023",0.487907841267776,3.92867187872826,5.26293812698245,0.032589373591506,0.240471587697185,"ECP_1023"
"ECP_1599",-0.234581973458822,8.43511432909113,5.25457868079856,0.0327129432576942,0.240471587697185,"ECP_1599"
"ECP_2488",-0.228669238882371,6.13651141688946,5.25745456549073,0.0326703721609576,0.240471587697185,"ECP_2488"
"ECP_4401",-0.237523710835962,7.96935863401872,5.26428981916392,0.0325694424129797,0.240471587697185,"ECP_4401"
"ECP_0166",-0.226683641161049,8.70257932193653,5.24781758899659,0.0328132734247521,0.240823176318941,"ECP_0166"
"ECP_0194",0.305761943725058,5.75960088212393,5.23365344606248,0.0330245896449038,0.241986889299,"ECP_0194"
"ECP_1714",0.297716213046302,7.28893991250538,5.22403300203263,0.0331689952456928,0.242270989159225,"ECP_1714"
"ECP_3818",-0.287410572686386,6.70283138797488,5.22725293887416,0.0331205837498953,0.242270989159225,"ECP_3818"
"ECP_3614",0.655344979730685,4.1347806769007,5.21563634565816,0.0332956150701707,0.242423787820434,"ECP_3614"
"ECP_3829",0.919603301625442,4.02525986534444,5.26701646454751,0.0332887412351567,0.242423787820434,"ECP_3829"
"ECP_0157",-0.348268066329861,4.97818263301916,5.17893624125477,0.0338554980016313,0.244559321785012,"ECP_0157"
"ECP_0350",-1.02453829529302,7.15173031184871,5.36877570941186,0.0337874616918834,0.244559321785012,"ECP_0350"
"ECP_3155",-0.52441774371382,10.5321703073781,5.2565199580583,0.03384487337188,0.244559321785012,"ECP_3155"
"ECP_3733",-0.332486352204988,6.49255973140508,5.18813733086931,0.0337141362488789,0.244559321785012,"ECP_3733"
"ECP_4307",-0.943077018242943,1.99382075911508,5.19283115235977,0.0336422795070333,0.244559321785012,"ECP_4307"
"ECP_2596",-0.211141806389146,6.64075450479642,5.15961780567696,0.0341544852686594,0.245944464564114,"ECP_2596"
"ECP_3475",-0.16001494873831,9.3365187059164,5.16007204444992,0.0341474209166312,0.245944464564114,"ECP_3475"
"ECP_3303",-0.547177562741172,3.23423595351986,5.1547532669234,0.0342302426446888,0.246103641083366,"ECP_3303"
"ECP_4156",-0.295630332900615,9.55481184895015,5.14676215812819,0.0343551043016902,0.246614809752509,"ECP_4156"
"ECP_2249",-0.976600288377841,2.25144865173271,5.13751660032153,0.0345002102121545,0.247269475379926,"ECP_2249"
"ECP_2114",0.316376748313044,4.9501367119596,5.06858120458135,0.0356042566791084,0.254739745208865,"ECP_2114"
"ECP_4461",-0.349794644560229,8.35730578164459,5.06555890818811,0.035653568001764,0.254739745208865,"ECP_4461"
"ECP_2386",0.386157905361125,4.21448560278417,5.04071908199352,0.0360617930138802,0.257255745808194,"ECP_2386"
"ECP_0271",-0.21299671165572,7.83490038224535,5.03046258515735,0.0362318930885041,0.257667742010803,"ECP_0271"
"ECP_3632",0.223925148234512,6.8581926381166,5.03052026594992,0.0362309339375804,0.257667742010803,"ECP_3632"
"ECP_0811",-0.205876960666567,7.16107427013802,5.02024645985618,0.0364022274461153,0.258478354946332,"ECP_0811"
"ECP_2451",-0.333584754931943,4.56054362357752,5.01221508552011,0.036536772133233,0.259032726082133,"ECP_2451"
"ECP_1093",0.272490040595805,9.77411174740203,5.00663331024177,0.0366306119531623,0.259297248501783,"ECP_1093"
"ECP_2771",-0.264869566265817,5.42450527381743,4.99579078905179,0.0368136757827453,0.260191572905166,"ECP_2771"
"ECP_3662",-0.229023857694146,8.64767628403097,4.98747406086309,0.0369547969117768,0.260787159129723,"ECP_3662"
"ECP_2526",-0.216591308437991,6.57680731982722,4.98005639001646,0.0370811797735829,0.261277068542896,"ECP_2526"
"ECP_2676",0.744584441688046,2.93292245379346,4.97541577077537,0.0371604960053988,0.26143434843062,"ECP_2676"
"ECP_0208",0.251983767654563,6.36704127624679,4.95997519729623,0.0374257893921448,0.262365538565555,"ECP_0208"
"ECP_0706",-0.695671700393045,6.0405818030554,5.06558526726571,0.0375154948647302,0.262365538565555,"ECP_0706"
"ECP_1081",-0.400848339884775,10.2288936457061,4.97535459899011,0.0375216466751698,0.262365538565555,"ECP_1081"
"ECP_1729",-0.321763077502636,4.3663373088564,4.95573443712711,0.0374990275442858,0.262365538565555,"ECP_1729"
"ECP_3911",-0.332959326179578,4.56846511431502,4.93146539346618,0.037921292823135,0.264756423409011,"ECP_3911"
"ECP_0579",-0.844618710704767,1.73639493167535,4.92107228371465,0.0381037723143404,0.265626145297689,"ECP_0579"
"ECP_1251",-0.207112044174036,9.52414151593951,4.90750546469202,0.0383434746913491,0.266527476803045,"ECP_1251"
"ECP_3154",-0.242685250384715,6.85154113673567,4.90717824162789,0.0383492772378481,0.266527476803045,"ECP_3154"
"ECP_1050",0.491868350422248,3.80967910917851,4.89096032185211,0.0386381160773388,0.266917226576435,"ECP_1050"
"ECP_1822",-0.238397894398167,9.37865644717887,4.89472273039486,0.0385708890029118,0.266917226576435,"ECP_1822"
"ECP_3590",-0.17537626345511,7.96358490069711,4.89977257913608,0.0384808662004511,0.266917226576435,"ECP_3590"
"ECP_3987",0.174253529589191,7.98899203697998,4.89220690409251,0.0386158273196149,0.266917226576435,"ECP_3987"
"ECP_0672",0.184723031564091,10.174823657015,4.8745609185807,0.0389326982131128,0.267742558775935,"ECP_0672"
"ECP_0691",0.256932372852609,6.62768771800106,4.87582390465468,0.0389099209148476,0.267742558775935,"ECP_0691"
"ECP_3910",-0.312241241323542,4.58741859725721,4.87703416132915,0.0388881087428262,0.267742558775935,"ECP_3910"
"ECP_0009",-0.573191736408858,8.92872328183251,4.9698222945241,0.0391647372862189,0.2682926288764,"ECP_0009"
"ECP_0053",-0.226651847058364,7.10094375199846,4.86551591751904,0.0390962627796729,0.2682926288764,"ECP_0053"
"ECP_4090",-0.443248767913095,2.71870648801676,4.86045322256543,0.0391881537709151,0.2682926288764,"ECP_4090"
"ECP_0491",0.478085227519268,10.1858503280849,4.91716252910812,0.0392534507024127,0.26833916299846,"ECP_0491"
"ECP_4019",-0.252629497647805,6.79071071300045,4.84840925292099,0.0394077454799461,0.268993048387668,"ECP_4019"
"ECP_1003",-0.802187965752407,4.93721248043106,4.90926734271945,0.0395434743236614,0.26951844981075,"ECP_1003"
"ECP_1078",-0.184482974605714,8.54578117029467,4.83334718746883,0.0396843317496029,0.269677081089524,"ECP_1078"
"ECP_3742",-0.150386991889567,7.78858240557708,4.83623315230006,0.0396311663489619,0.269677081089524,"ECP_3742"
"ECP_1385",0.293841522120997,7.01863127854026,4.81045139148868,0.0401089990334765,0.272159731607332,"ECP_1385"
"ECP_2362",0.451081767752618,10.7131923553817,4.84012042870435,0.0402526869884192,0.272329019492447,"ECP_2362"
"ECP_4119",-0.395868052116484,3.68979450025193,4.80553209674463,0.0402009128942181,0.272329019492447,"ECP_4119"
"ECP_0087",-0.187584329056249,8.13629573292414,4.79455171675431,0.0404069378602041,0.27278036225891,"ECP_0087"
"ECP_2668",-0.318091711022597,5.02681159555199,4.79288390184334,0.0404383358046781,0.27278036225891,"ECP_2668"
"ECP_0440",-0.214907853906015,8.42944771582749,4.77995809169439,0.0406826157118058,0.273623399222952,"ECP_0440"
"ECP_4370",0.516428317242409,4.1563875575727,4.78179912241894,0.0406477206930559,0.273623399222952,"ECP_4370"
"ECP_2266",1.19085434986332,0.775377848896367,4.77388760130979,0.0407979173625426,0.273997140471424,"ECP_2266"
"ECP_0217",-0.268229368190629,9.75202465777691,4.76653502537958,0.0409380678105765,0.274368075918796,"ECP_0217"
"ECP_1051",-0.176391985173169,6.74698764248065,4.75681380140852,0.0411242079650889,0.274368075918796,"ECP_1051"
"ECP_2572",0.349542834011807,5.59363726629333,4.75358309121284,0.041186281611355,0.274368075918796,"ECP_2572"
"ECP_3313",-0.306106825653316,11.5576827159471,4.75304009474812,0.0411967249808174,0.274368075918796,"ECP_3313"
"ECP_4503",-0.699284583630911,1.92036269016089,4.75790606284639,0.0411032457004965,0.274368075918796,"ECP_4503"
"ECP_4765",-0.279399041719972,5.17146598530413,4.75224434503542,0.0412120349483432,0.274368075918796,"ECP_4765"
"ECP_4699",-0.488346012651305,5.72279437561441,4.76919081090184,0.0413894252793445,0.275149701096164,"ECP_4699"
"ECP_4444",0.668683012547871,2.75827293436707,4.73467821418726,0.0415516528253192,0.275828410289058,"ECP_4444"
"ECP_0104",-0.216263507252164,6.52945529075364,4.71088107300788,0.0420168210908262,0.278219256994362,"ECP_0104"
"ECP_1454",0.192195612121302,7.26007738145601,4.7100524232436,0.0420331251574215,0.278219256994362,"ECP_1454"
"ECP_2683",0.758821891932995,1.24195735653682,4.68460012561264,0.0425374293668934,0.281151568452363,"ECP_2683"
"ECP_3209",0.447155715962245,4.11208187793727,4.6659519235492,0.0429112846619099,0.283214478768605,"ECP_3209"
"ECP_1399",-0.311382600498584,6.4060310951049,4.65814025223349,0.0430690001982235,0.283846988375361,"ECP_1399"
"ECP_0599",-0.256141859448742,5.78811725690806,4.64058540178564,0.0434258380552565,0.284626526865049,"ECP_0599"
"ECP_1892",-0.547610030017796,3.20409726195168,4.6371609052894,0.0434958390023805,0.284626526865049,"ECP_1892"
"ECP_3236",0.453112641771755,4.60866125454309,4.63404779417317,0.0435595861912501,0.284626526865049,"ECP_3236"
"ECP_3491",0.303632574142277,8.59051761177875,4.64709726743808,0.0432930805101078,0.284626526865049,"ECP_3491"
"ECP_4071",0.394741253857456,4.08533724072223,4.63620738393944,0.043515352987217,0.284626526865049,"ECP_4071"
"ECP_4126",-0.436650641963571,3.80369426104417,4.64492608585772,0.043337293093969,0.284626526865049,"ECP_4126"
"ECP_1537",-0.447616357821664,3.77301355409778,4.61831903609594,0.0438832927391555,0.286333803406126,"ECP_1537"
"ECP_1568",-0.212640308413458,6.53913548670372,4.5876549944019,0.044522273227884,0.289473427655784,"ECP_1568"
"ECP_2281",0.444676855065674,7.57759075540009,4.61292965515526,0.0445537911325449,0.289473427655784,"ECP_2281"
"ECP_2589",0.322151617689392,4.20021792097937,4.58709589872856,0.0445340215649913,0.289473427655784,"ECP_2589"
"ECP_3489",-0.196506790225994,8.31614495179499,4.57860334727986,0.0447129108198845,0.290096353508925,"ECP_3489"
"ECP_0594",0.691275367570018,1.82449295454392,4.56956731276525,0.044904146437115,0.290925592806563,"ECP_0594"
"ECP_0327",0.413114722027044,4.81285202138848,4.55719657462762,0.0451674677327379,0.291040837875651,"ECP_0327"
"ECP_0367",0.267961306054627,5.6128682683534,4.54058899313883,0.045523741395834,0.291040837875651,"ECP_0367"
"ECP_0542",0.60794615597907,2.66243533362191,4.5304582833354,0.0457426404974323,0.291040837875651,"ECP_0542"
"ECP_1130",-0.293680436517829,5.37595635887921,4.55109872763758,0.0452979116653345,0.291040837875651,"ECP_1130"
"ECP_1166",-0.412612608270906,4.02186014827018,4.55802717462196,0.0451497328044598,0.291040837875651,"ECP_1166"
"ECP_1223",-0.263215428616638,6.25480811835097,4.51859189781118,0.0460005684455738,0.291040837875651,"ECP_1223"
"ECP_1551",-0.516969027123756,2.6494704276558,4.54766638166227,0.0453715242856364,0.291040837875651,"ECP_1551"
"ECP_1777",0.301115314418321,5.46088875988284,4.54978944176921,0.0453259755271811,0.291040837875651,"ECP_1777"
"ECP_1937",-0.463038126723746,3.13007873351959,4.53900084764871,0.0455579782725227,0.291040837875651,"ECP_1937"
"ECP_2146",0.706161655343352,2.60318194229447,4.52141237230491,0.0459391128917314,0.291040837875651,"ECP_2146"
"ECP_2405",-0.276150379564614,6.04507694571995,4.52528671273846,0.0458548468900703,0.291040837875651,"ECP_2405"
"ECP_2645",0.26757655092432,6.05975027295011,4.54753875497541,0.04537426408578,0.291040837875651,"ECP_2645"
"ECP_3015",-1.00662558457395,0.916728060652385,4.5210822373275,0.0459463013979011,0.291040837875651,"ECP_3015"
"ECP_3657",-0.226116365941736,8.23710524184042,4.53167783711009,0.0457162256817743,0.291040837875651,"ECP_3657"
"ECP_3927",-0.233552999729762,6.32331749980884,4.52779639806852,0.0458003557321488,0.291040837875651,"ECP_3927"
"ECP_4178",0.495364459470399,2.7828391171134,4.52469453399779,0.0458677152397573,0.291040837875651,"ECP_4178"
"ECP_4239",-0.510889013399948,2.97343203693304,4.56023517458351,0.0451026262229406,0.291040837875651,"ECP_4239"
"ECP_0155",-0.317515851657481,11.2771243473889,4.46779719732747,0.0471235227294035,0.295698493515423,"ECP_0155"
