"","logFC","logCPM","F","PValue","FDR","genes"
"ECP_1265",0.985491848665709,7.44975913521848,41.5801854921948,4.27424342813738e-07,1.0484467703137e-05,"ECP_1265"
"ECP_2438",0.819572585288617,7.36795196864971,41.5523687155329,4.29957599919979e-07,1.04905080363455e-05,"ECP_2438"
"ECP_2523",-0.808980662174937,8.52271877944796,41.5091058326426,4.33929454501152e-07,1.05313989830518e-05,"ECP_2523"
"ECP_0658",-0.635579496355858,9.08686220533615,41.385432763471,4.45501329092225e-07,1.07553399818212e-05,"ECP_0658"
"ECP_3114",-0.858079591673344,7.53316212959089,41.3571731334496,4.48191540180214e-07,1.07636366220243e-05,"ECP_3114"
"ECP_3614",1.78204297457429,4.145276519222,41.3039899942905,4.53301561734219e-07,1.08296576233066e-05,"ECP_3614"
"ECP_3924",-0.936993754318425,6.11529457061144,41.2680159676499,4.56793345290287e-07,1.08565340665624e-05,"ECP_3924"
"ECP_4177",-0.809284255365658,6.77914614356039,41.1645029964015,4.67002019716206e-07,1.1041949816692e-05,"ECP_4177"
"ECP_2913",0.805051375057508,8.68313632739503,40.9679914423775,4.87059245107127e-07,1.14571320887507e-05,"ECP_2913"
"ECP_2761",-0.647624768150385,10.1741810132393,40.4888012699514,5.39930296784519e-07,1.2636021792605e-05,"ECP_2761"
"ECP_3203",-0.880097215491607,8.25346584092546,40.4473931728638,5.66791926157019e-07,1.31973328186916e-05,"ECP_3203"
"ECP_2499",-0.965357229911028,6.21134301943885,40.2296121003325,5.71055152892942e-07,1.32294443753532e-05,"ECP_2499"
"ECP_0840",-0.961648368871137,6.32830011092484,40.0209407658349,5.97506256026301e-07,1.37726693286062e-05,"ECP_0840"
"ECP_4494",-1.38828566658758,3.43809635668436,39.9537477120493,6.06299888105961e-07,1.39054879337102e-05,"ECP_4494"
"ECP_1382",1.02465649222687,5.68553720001347,39.9226824734052,6.10412085608441e-07,1.39301504312732e-05,"ECP_1382"
"ECP_0597",0.94130198109732,9.9546012272516,40.4224868150512,6.29005777475645e-07,1.42834133726772e-05,"ECP_0597"
"ECP_1076",-0.965924403552806,9.78955990464141,40.7945892174551,6.46707936359747e-07,1.46130507590254e-05,"ECP_1076"
"ECP_2116",1.15563652435315,4.92362183200955,39.467459181616,6.7421442146146e-07,1.51599095649202e-05,"ECP_2116"
"ECP_4580",-0.617335809983172,8.54415067951844,39.2407577454704,7.08613513935383e-07,1.58556594557151e-05,"ECP_4580"
"ECP_0538",-0.769290734520199,7.65984862878361,39.1100487688369,7.29295416806752e-07,1.60830676773681e-05,"ECP_0538"
"ECP_2599",1.7650600861711,8.88351689011169,55.7841364741132,7.28568189137581e-07,1.60830676773681e-05,"ECP_2599"
"ECP_4521",0.718176619921105,7.83094482027622,39.1477373927946,7.23266615377962e-07,1.60830676773681e-05,"ECP_4521"
"ECP_2493",0.792208598894418,6.89305197964373,38.8290976242945,7.75965542765748e-07,1.70304016491219e-05,"ECP_2493"
"ECP_2537",-0.702937327976004,7.26795378816064,38.7551132661299,7.88779328031836e-07,1.72291941794383e-05,"ECP_2537"
"ECP_1900",0.901483229852997,6.49370870933239,38.390111244049,8.55392410860522e-07,1.85956634531622e-05,"ECP_1900"
"ECP_4590",-0.779432558443962,7.84018943727575,38.3681579020436,8.59586084327721e-07,1.85986857019399e-05,"ECP_4590"
"ECP_1764",-0.915157004207859,5.99208180299579,38.2413787410428,8.84238069473648e-07,1.90422536369748e-05,"ECP_1764"
"ECP_4581",-0.696172727511219,6.66659768003445,38.0093887217519,9.31325828758711e-07,1.99625774603561e-05,"ECP_4581"
"ECP_3323",1.13966619796448,4.79402001544336,37.8158893340161,9.72651325356247e-07,2.07514029274842e-05,"ECP_3323"
"ECP_1848",0.65726663626233,9.13808006664768,37.7389697527016,9.89619497764479e-07,2.10156696122485e-05,"ECP_1848"
"ECP_3190",-0.816860731256203,6.84341428174358,37.695046926234,9.9945036873494e-07,2.11266306054708e-05,"ECP_3190"
"ECP_1547",0.733765087417441,7.72294838389679,37.4295274387718,1.06114605434325e-06,2.23278759232683e-05,"ECP_1547"
"ECP_0587",-0.74411251424849,8.78692428989898,37.0745541754963,1.15006186164323e-06,2.40882820061986e-05,"ECP_0587"
"ECP_0026",-0.994449767757728,5.95924025191302,36.9235309729444,1.19027617090017e-06,2.46180488507062e-05,"ECP_0026"
