"","logFC","logCPM","F","PValue","FDR","genes"
"ECP_3063",0.885361491117691,4.02098288939445,14.3596868245317,0.00112850110865625,0.0417454402048887,"ECP_3063"
"ECP_0055",0.530769011975148,7.47588560302628,14.2420308235294,0.00117044422527257,0.0428537030847461,"ECP_0055"
"ECP_2750",-1.89886219903698,4.03308746684893,14.2236648560924,0.00117714553928014,0.0428537030847461,"ECP_2750"
"ECP_0049",1.02497052115495,6.80541559730628,14.2460403589988,0.00122373714216878,0.0441990730010092,"ECP_0049"
"ECP_0059",-0.598675418605861,6.54246275580044,13.9004868320433,0.00130227916802733,0.0466683948729795,"ECP_0059"
"ECP_1527",1.09483480678033,3.06547430314802,13.8448833006256,0.00132525599746902,0.047123637677445,"ECP_1527"
"ECP_0236",-1.52622216679037,3.12886424549709,13.7056628897227,0.00138477523212652,0.0484882747310254,"ECP_0236"
"ECP_0828",1.7426831643135,12.0554098335829,14.4376742593532,0.00138179137725078,0.0484882747310254,"ECP_0828"
"ECP_0550",1.18770035118492,4.19534321586335,13.5419387004793,0.00145857979017411,0.0506856477085505,"ECP_0550"
"ECP_1760",0.64230431291937,6.04950947617194,13.2357785327746,0.00160854561461995,0.055476682212494,"ECP_1760"
"ECP_3933",0.54595198946064,11.541797459872,13.0826114469511,0.00168990682974821,0.0578477808063809,"ECP_3933"
"ECP_1083",-0.347507376667388,9.56261042845074,12.8621993933549,0.00181508772836552,0.0616726474815751,"ECP_1083"
"ECP_0138",0.500800947234984,5.94509660179051,12.7757450373412,0.00186696021939145,0.0625090987324713,"ECP_0138"
"ECP_1544",1.17374971906878,4.97025115778721,12.7917468906973,0.00185723679263085,0.0625090987324713,"ECP_1544"
"ECP_1265",0.714448980641036,7.4499399233734,12.7446866040674,0.00188599376940015,0.0626887929002789,"ECP_1265"
"ECP_2523",-0.664094056268948,8.52342541254457,12.5707448255136,0.00199663779856107,0.0654184112999972,"ECP_2523"
"ECP_3947",-0.779194808455983,6.55739270288032,12.5791690723565,0.00199111671386142,0.0654184112999972,"ECP_3947"
"ECP_0200",1.25953088226097,6.09335781110874,12.7375191824907,0.00207219677076284,0.0669377928696418,"ECP_0200"
"ECP_0354",1.061834534631,5.04257676479537,12.4701535967829,0.00206388821759506,0.0669377928696418,"ECP_0354"
"ECP_4053",0.944905315705587,7.85310852622652,12.5581271773693,0.00212063532792467,0.0680234562880451,"ECP_4053"
"ECP_2537",-0.462957068776527,7.26962432371099,12.3276090212958,0.00216351770846106,0.0689170536716034,"ECP_2537"
"ECP_0524",0.811093216411775,9.76793910512444,12.2971258569107,0.00218550715576729,0.0691373884379623,"ECP_0524"
"ECP_1536",-0.962285447366906,4.71591053289223,12.2592188431718,0.00221319755754538,0.0695338164141141,"ECP_1536"
"ECP_4203",-1.19393658259578,4.20915298011059,12.2205843399132,0.00224181938322193,0.0699539150397211,"ECP_4203"
"ECP_1018",-1.55810813366117,6.6259594466798,12.6262854570359,0.00231845103397837,0.0717559205982988,"ECP_1018"
"ECP_1516",0.834535551399854,5.07100822129289,12.1038033014604,0.00233085506194605,0.0717559205982988,"ECP_1516"
"ECP_2298",0.549980375069618,7.47544096396824,12.0521391898048,0.0023714872765646,0.0725200809173454,"ECP_2298"
"ECP_2116",0.699950881986711,4.91665672942208,11.909748579508,0.00248758884065558,0.0750695395532048,"ECP_2116"
"ECP_3410",1.06122676646933,3.5610801311514,11.9264148132695,0.00247367991826539,0.0750695395532048,"ECP_3410"
"ECP_2952",0.611359220768119,7.93351985785797,11.7857076828929,0.00259386972524591,0.077260262530539,"ECP_2952"
"ECP_4404",0.453914018259331,7.81377178580895,11.8007291362444,0.00258073541046394,0.077260262530539,"ECP_4404"
"ECP_2498",-0.389316719084509,7.36417082928865,11.675649913165,0.00269238921275929,0.0796773504446895,"ECP_2498"
"ECP_0056",0.458501920914943,8.38319071577562,11.5585894716311,0.00280174679330111,0.0823821316722575,"ECP_0056"
"ECP_3336",0.388093817386379,6.97282555922702,11.5193541108242,0.00283949372183991,0.0829602401406349,"ECP_3336"
"ECP_3153",-1.05005329293979,3.51018154163286,11.4395400826874,0.00291803024761431,0.08471521991017,"ECP_3153"
"ECP_2832",-0.400145279052201,7.42661182292832,11.2699666199142,0.00309299998301776,0.0892301315855499,"ECP_2832"
"ECP_2938",-0.919204330739917,4.09630319282771,11.2316128197206,0.00313416626466747,0.0898526291001856,"ECP_2938"
"ECP_0976",0.722859361620583,7.87590394252135,11.1905387220049,0.00317892656414344,0.0900107169736172,"ECP_0976"
"ECP_2115",0.605925799034796,5.37561349335495,11.1940109021383,0.00317511550133295,0.0900107169736172,"ECP_2115"
"ECP_2003",3.95916593187497,0.507674115174067,11.1350567422166,0.00324051610347584,0.0906356546746565,"ECP_2003"
"ECP_3850",-0.532650310610256,5.42505946417833,11.141563334864,0.00323322528291196,0.0906356546746565,"ECP_3850"
"ECP_0914",0.457381415363668,10.5629891834526,11.106571847004,0.00327264935639264,0.0909796521077154,"ECP_0914"
"ECP_4784",0.889423844025373,5.94682935798665,10.8785988674953,0.00354292075724329,0.0978998645390059,"ECP_4784"
"ECP_1836",0.760207837447981,5.05221323926287,10.7773691846029,0.00367078849894572,0.0999028383980313,"ECP_1836"
"ECP_3129",0.354094497713481,8.30177066458656,10.7566051932507,0.00369764378975126,0.0999028383980313,"ECP_3129"
"ECP_4290",-0.61480047012675,8.04184384773975,10.7528490315286,0.00370252507688366,0.0999028383980313,"ECP_4290"
"ECP_4671",-1.37637323021129,2.2311192052684,10.777594159961,0.00367049871148232,0.0999028383980313,"ECP_4671"
"ECP_0061",-0.454118458731028,5.84918474208902,10.5810127589568,0.00393365927942099,0.105131504993867,"ECP_0061"
"ECP_1784",0.488179933740341,6.48371267344987,10.5749187124014,0.00394214494417813,0.105131504993867,"ECP_1784"
"ECP_2114",0.653902395039855,4.9501367119596,10.541860630056,0.00398853184231938,0.10575373156485,"ECP_2114"
"ECP_1955",0.515465412178048,5.68039847909535,10.520037340887,0.00401948566399105,0.10596195828004,"ECP_1955"
"ECP_3533",-0.41096475105036,6.00815148195208,10.4705769473078,0.0040906302520299,0.107221262663207,"ECP_3533"
"ECP_0071",-0.382091362079838,7.00594732776275,10.3965243180757,0.00419977349433502,0.10825046298314,"ECP_0071"
"ECP_0523",0.651202940580198,11.2451203961014,10.3959090145279,0.0042006937891866,0.10825046298314,"ECP_0523"
"ECP_1844",1.16870593137438,4.09321014862326,10.4118195235376,0.00417696852701728,0.10825046298314,"ECP_1844"
"ECP_3069",1.37793851893248,2.73224582887621,10.2761313525145,0.00438417640080777,0.112278284208602,"ECP_3069"
"ECP_4764",-0.866235164512157,3.63556215273087,10.2622878195021,0.00440594967463448,0.112278284208602,"ECP_4764"
"ECP_1131",-0.426838211430737,9.99480599816272,10.2079729629578,0.00449254274960668,0.113226887870582,"ECP_1131"
"ECP_1937",-0.828501443924221,3.13007873351959,10.2164703005728,0.00447887191811379,0.113226887870582,"ECP_1937"
"ECP_4049",-0.55114670958304,6.27860560101666,10.1261331517039,0.00462660597348768,0.115968533335454,"ECP_4049"
"ECP_1016",-1.70253892678767,6.19868183627953,10.4573911519283,0.00475181371851075,0.117185857671015,"ECP_1016"
"ECP_2011",0.88811734536991,3.28848394077382,10.0540971835594,0.00474828889121839,0.117185857671015,"ECP_2011"
"ECP_2178",-1.26723744568089,2.7744576534695,10.0548438466203,0.0047470095603551,0.117185857671015,"ECP_2178"
"ECP_4587",-6.79099008950625,0.367978042685171,9.98453546029504,0.00486917107935735,0.119437902358354,"ECP_4587"
"ECP_1783",0.615867277009495,6.42621830728664,9.96006957994582,0.00491249576459345,0.119859670596756,"ECP_1783"
"ECP_2688",-2.45175440001005,0.268502119331397,9.91745092678565,0.0049889912173333,0.121082024941311,"ECP_2688"
"ECP_3542",-0.584045566091254,5.41518731334983,9.87134044790108,0.00507324634929231,0.122478847390546,"ECP_3542"
"ECP_0670",0.465119502289836,6.74064308277033,9.76138288053416,0.00528061268346996,0.126817645963752,"ECP_0670"
"ECP_0457",-0.447612235988732,5.88308958485533,9.7258978427109,0.00534952796600824,0.127803566562916,"ECP_0457"
"ECP_0043",-1.49771875774645,1.82468995588512,9.66349511917709,0.00547315525983398,0.130079601952635,"ECP_0043"
"ECP_2857",-0.57575804459462,5.39339340078488,9.61678432857782,0.00556777139414793,0.131147318786434,"ECP_2857"
"ECP_4356",0.543216037924003,7.22047465834432,9.6131239853559,0.00557526208052203,0.131147318786434,"ECP_4356"
"ECP_3931",0.481126832030519,11.3034543646958,9.44235064440505,0.00593750164649813,0.13825035559638,"ECP_3931"
"ECP_4232",0.854126049243984,3.66026745618636,9.44867037512004,0.00592363975417055,0.13825035559638,"ECP_4232"
"ECP_1777",0.607846273045608,5.46088875988284,9.40353060154388,0.00602344532872393,0.139543150115438,"ECP_1777"
"ECP_4466",-0.462568108491817,6.75608615330962,9.17964610751004,0.00654689449189674,0.150907562986585,"ECP_4466"
"ECP_4789",0.811513416898272,4.01586215389196,10.6789582853045,0.00688515883988725,0.157911117992814,"ECP_4789"
"ECP_0990",1.16782245140637,3.36422869241541,9.01326759933965,0.00696866022503707,0.159031066926592,"ECP_0990"
"ECP_1787",-0.87522584522818,3.61676634070987,8.97609606320836,0.00706696436488195,0.160476067038186,"ECP_1787"
"ECP_3238",0.384869489934398,6.7635915773586,8.94440632371796,0.00715198981202366,0.161212095963574,"ECP_3238"
"ECP_3285",-0.395675346987785,7.67866932202202,8.93787007645903,0.00716966810040749,0.161212095963574,"ECP_3285"
"ECP_2527",0.370794855839223,7.40305082459721,8.89015877877813,0.00730019242585527,0.163346256865357,"ECP_2527"
"ECP_2538",-0.41669953220211,9.10390130396659,8.86648590474006,0.00736593379526292,0.164017176305199,"ECP_2538"
"ECP_1512",0.726040232299001,5.34502223595562,8.85283252691819,0.00740414949647508,0.16407166058131,"ECP_1512"
"ECP_4227",-0.480280532755479,6.1618518926168,8.80245985289963,0.00754706194662801,0.166434486294148,"ECP_4227"
"ECP_4490",-0.632056399373744,5.046717993055,8.72024731384061,0.00778694543553163,0.170902960348247,"ECP_4490"
"ECP_0644",-1.86414806062609,1.01841315378854,8.65375920458239,0.00798715875037395,0.172329859486841,"ECP_0644"
"ECP_2352",-0.467331492815007,7.32218881540391,8.64882727114663,0.0080022367714622,0.172329859486841,"ECP_2352"
"ECP_2466",-3.69163496404506,0.187324762058475,8.65925426610979,0.0079703963445884,0.172329859486841,"ECP_2466"
"ECP_3500",-0.316648719886096,8.66473059487058,8.66968779820847,0.00793867700043767,0.172329859486841,"ECP_3500"
"ECP_3281",0.782323429908701,8.02828332748184,8.63681274248055,0.00831357977359761,0.178198086081739,"ECP_3281"
"ECP_3862",-0.63198028534106,4.98089833918221,8.43553140037219,0.00868566280710128,0.185307606028714,"ECP_3862"
"ECP_0198",0.54959145422144,5.66255469448586,8.40653759079021,0.0087834797510217,0.186526951934891,"ECP_0198"
"ECP_2035",-0.93948504634113,2.59304902540594,8.36361021080199,0.00893056497430472,0.188776504779427,"ECP_2035"
"ECP_1345",0.929484284340144,5.41604067498043,8.32947130450028,0.00904949657603351,0.190413031166357,"ECP_1345"
"ECP_2171",0.332838562750322,7.56878457909111,8.28780679943918,0.00919704208580815,0.1917583274891,"ECP_2171"
"ECP_2830",0.551617984328863,4.33759532881945,8.29896008677218,0.00915728431987017,0.1917583274891,"ECP_2830"
"ECP_3585",0.438875251711675,7.83261811523004,8.26390869876771,0.00928287985228091,0.192672261911369,"ECP_3585"
"ECP_2800",2.16906605025166,2.25168433329696,8.24874876746503,0.00933779409396298,0.192939015806343,"ECP_2800"
"ECP_1013",-0.471015500099139,6.46580593084051,8.22810614224262,0.00941315119534255,0.193623876829759,"ECP_1013"
"ECP_0259",-1.52186143322499,1.40638252908268,8.20331905480919,0.0095045344684581,0.194630801816149,"ECP_0259"
"ECP_1546",0.40944435112953,7.72760760734197,8.13638169315437,0.00975629202898491,0.198898273497572,"ECP_1546"
"ECP_0353",0.806442050084078,4.07527919640234,8.10844215323771,0.00986356604884579,0.199313557119188,"ECP_0353"
"ECP_3716",0.736883445467007,5.87975097145836,8.11445127806164,0.00984038349890435,0.199313557119188,"ECP_3716"
"ECP_4518",1.58013909701438,1.85281349950669,8.05320772873798,0.0100795288056537,0.202784204524269,"ECP_4518"
"ECP_1233",-0.65463674960892,5.12872429565273,8.02519403257247,0.0101910708285332,0.203841296115756,"ECP_1233"
"ECP_1928",1.19658597917408,2.49411306474933,8.00671812552854,0.0102653890130237,0.203841296115756,"ECP_1928"
"ECP_2581",0.931811172678399,5.71789767915241,8.09223493578497,0.0102350898685852,0.203841296115756,"ECP_2581"
"ECP_4119",-0.926582065480029,3.68979450025193,8.2579285686609,0.0104162713117422,0.205945847012766,"ECP_4119"
