"","logFC","logCPM","F","PValue","FDR","locus_tag"
"ECP_0519",0.277026559588221,4.67959636794597,2.39357716968144,0.131157542608657,0.295821534969228,"ECP_0519"
"ECP_3786",-0.424336921365647,3.29799820247977,2.40545873994662,0.131500194812897,0.29644703629455,"ECP_3786"
"pgm.1",-0.213937573146614,3.68191907458242,2.37166618427224,0.131569860153968,0.296456814984461,"ECP_0710"
"ECP_2480",-0.213601933601055,3.93167545098021,2.3654508087468,0.132062174416839,0.297418435485666,"ECP_2480"
"ECP_1809",-0.132782487863824,7.39684760286999,2.36030978303812,0.132471000386863,0.298191170513682,"ECP_1809"
"tyrR",-0.0990439747913434,7.39088170201672,2.35511449460707,0.132885629168002,0.298976194925332,"ECP_1376"
"glpC",-0.318498324633131,2.43074408805996,2.3515520764044,0.1331708085434,0.299469340520292,"ECP_2285"
"ECP_1013",-0.124499170876929,6.61063052068569,2.34984815494302,0.133307461492854,0.29962816258275,"ECP_1013"
"lpxK",-0.170898367344226,6.50932024931185,2.35647931587144,0.133476691621287,0.299860013157129,"ECP_0926"
"uspC",0.32470257143986,3.07809360455748,2.34347568992336,0.133819967705049,0.300482441091297,"ECP_1837"
"yjaH",-0.138302727022982,6.0423534643863,2.3377650772138,0.134281182934965,0.301219974374132,"ECP_4214"
"ECP_4342",-0.597931039251261,0.552453789246125,2.33831073369337,0.134237033783513,0.301219974374132,"ECP_4342"
"ECP_2652",0.109268705486751,8.12051466538103,2.3337094466215,0.134609852070753,0.301791308305349,"ECP_2652"
"ECP_3207",0.157579995363736,5.05043411462618,2.33298222367844,0.13466888482114,0.301791308305349,"ECP_3207"
"ECP_4379",0.171288904851344,5.38812528814063,2.33157145502115,0.134783490323175,0.301899051868988,"ECP_4379"
"flgJ",-0.250101167546482,3.17255707999053,2.32975021932188,0.134931607706565,0.302081714737244,"ECP_1073"
"yajQ",-0.101157095571553,9.02208887624056,2.32247871751471,0.135524866587468,0.302508239235371,"ECP_0486"
"ECP_0695",-0.256271756630646,3.10121214528393,2.32554618052413,0.135274234176132,0.302508239235371,"ECP_0695"
"ECP_1354",-0.545547756820149,1.4508031064448,2.32257061356315,0.135517350246237,0.302508239235371,"ECP_1354"
"ECP_1824",-0.219362262458888,4.30193546683512,2.32043964463062,0.135691770341309,0.302508239235371,"ECP_1824"
"ECP_2863",-0.254473763417742,3.90092793524548,2.32259963452636,0.135514976670412,0.302508239235371,"ECP_2863"
"ECP_3301",0.254531058516624,3.1820905030218,2.32598232738783,0.135238641663999,0.302508239235371,"ECP_3301"
"yhdX",-0.331870089605657,2.76547520211129,2.32006972605837,0.13572207472085,0.302508239235371,"ECP_3364"
"emrD",0.142976073720317,6.92737854359344,2.32135927750273,0.13561646637498,0.302508239235371,"ECP_3879"
"ECP_4580",-0.092895228924036,7.78853792126816,2.32012292739388,0.135717715891057,0.302508239235371,"ECP_4580"
"ECP_3932",-0.145999960721075,10.4558613411099,2.31791995073964,0.135910614054664,0.302779757771264,"ECP_3932"
"ECP_0324",0.392502084850968,3.17004349126938,2.31711468272768,0.136880372950574,0.304491731592992,"ECP_0324"
"ECP_0890",-0.212165124047882,4.14966379348199,2.30628150136082,0.136857246923287,0.304491731592992,"ECP_0890"
"ECP_0986",-0.320559671421089,3.16505185248152,2.30698036899601,0.13679944557845,0.304491731592992,"ECP_0986"
"ECP_1240",0.641533287840697,0.980891385643986,2.30380220626033,0.137062530960291,0.30474755781372,"ECP_1240"
"ECP_1396",0.622140183424053,1.15408278105186,2.29610132282444,0.137702440843983,0.305946435344731,"ECP_1396"
"traA",-0.325864210123065,2.39388857526,2.29569173469991,0.13773657280945,0.305946435344731,"ECP_1914"
"ECP_1820",-0.147923220658699,5.35483543598464,2.29387251317006,0.137888291624608,0.306000418918283,"ECP_1820"
"ECP_1918",-0.575314914591904,0.865146968325395,2.29378329162226,0.137895737480804,0.306000418918283,"ECP_1918"
"ECP_0127",0.136502419143258,8.94246454678597,2.29128836485367,0.138204049105324,0.30638617726181,"ECP_0127"
"ECP_1193",0.146105881145616,4.89746884363851,2.29008712094505,0.138204606622945,0.30638617726181,"ECP_1193"
"ECP_3471",-0.113977968329898,6.75661941894036,2.28802666294936,0.138377136639981,0.306618870152458,"ECP_3471"
"ECP_2579",-0.15318682052407,4.54629660236834,2.2850468920383,0.138627086738985,0.307022801181804,"ECP_2579"
"ECP_4692",-0.127044394466418,6.32458048250568,2.28007169289153,0.139045587410427,0.307799451545618,"ECP_4692"
"ptsI",0.110483912002156,11.0832534930796,2.2755846226281,0.139424286956648,0.308487281428216,"ECP_2440"
"gpt",-0.116720622227568,8.45924827784696,2.27322303202471,0.139624081588952,0.308778792519817,"ECP_0267"
"ECP_4286",-0.102986868645325,8.26676944597085,2.26867695981961,0.140009624507076,0.309480602052173,"ECP_4286"
"ECP_1983",0.440632561545595,1.81455715974451,2.26401510969329,0.140406271913908,0.310206261901322,"ECP_1983"
"ECP_3111",0.225473909234917,5.18188721556076,2.27182972554763,0.14063032170956,0.310399027197462,"ECP_3111"
"ECP_3403",0.180618680912176,12.1222759885942,2.2726131260364,0.140618131867351,0.310399027197462,"ECP_3403"
"ECP_0983",0.317603026581994,3.17902473470051,2.25864932201947,0.140864431130567,0.310764603048378,"ECP_0983"
"ECP_1683",-0.228424824098109,3.69074594829992,2.25562771565481,0.141123196853982,0.311184192091045,"ECP_1683"
"ECP_3793",-0.435155204109117,1.47633052761572,2.2544826384387,0.141221403931051,0.311249505118557,"ECP_3793"
"ECP_2432",-0.18323021207131,4.39127940268553,2.25269787551245,0.141374631946678,0.311332352644901,"ECP_2432"
"ECP_3436",0.0989999426918168,7.12502491016885,2.2524467771982,0.141396205112636,0.311332352644901,"ECP_3436"
"ECP_3407",0.167023880018481,12.328307502099,2.25257354697587,0.141596811220101,0.311622856118728,"ECP_3407"
"ECP_0072",0.118595261132704,5.65826523812109,2.24429767421803,0.142098420728258,0.312114509308692,"ECP_0072"
"ECP_0218",0.145811596556081,5.69339398910849,2.24353786128111,0.14216410108882,0.312114509308692,"ECP_0218"
"pfkB",-0.170979019418982,5.09127730716845,2.24412683974541,0.142113185060888,0.312114509308692,"ECP_1670"
"ECP_3081",0.264899055271665,3.88489708838445,2.24427903753362,0.142112272373754,0.312114509308692,"ECP_3081"
"yiiR",0.173627425507656,4.61590679140813,2.24445044383018,0.142085219159317,0.312114509308692,"ECP_4130"
"ECP_2073",-0.142822901295507,8.14519578061771,2.24395063365841,0.142339842879494,0.312349229684306,"ECP_2073"
"ECP_0583",-0.249602982076384,3.14188203493462,2.23867252323397,0.142585513132763,0.312586018645643,"ECP_0583"
"ECP_1509",0.15294085716929,4.73575876405093,2.23943537025685,0.14251934298738,0.312586018645643,"ECP_1509"
"ECP_0990",-0.209074425255756,3.86224995173128,2.22958905959416,0.143376177610872,0.314167597295093,"ECP_0990"
"proP",0.124188839361628,9.21802096380895,2.2256701125951,0.143718876007945,0.314766534422806,"ECP_4354"
"ECP_1057",0.267835675072206,2.65944404334693,2.21848083723409,0.144350037908134,0.315996368561076,"ECP_1057"
"ECP_1337",-0.121756430302971,6.34599418737939,2.21586682288729,0.144580328270967,0.316347892812753,"ECP_1337"
"adcA",0.20672564408017,4.43561303907468,2.21342393439354,0.144795929965913,0.316514417237627,"ECP_1907"
"ECP_4563",-0.131031219562683,6.52080838909188,2.21399199580636,0.14474576121488,0.316514417237627,"ECP_4563"
"ECP_2211",-0.20951694951994,3.40386479259604,2.21110119327653,0.145001275558723,0.316810682949198,"ECP_2211"
"ECP_3470",-0.104986134874407,6.89749818437078,2.2071600390084,0.145350476995196,0.317420820310009,"ECP_3470"
"ECP_2546",-0.186613350287718,4.2849296814529,2.20463904614666,0.145574361036428,0.317756830391202,"ECP_2546"
"rumB",-0.105985430120634,6.70983941476872,2.20200167952724,0.145809010669908,0.318116005009636,"ECP_0873"
"fadB",-0.209330383159385,7.68367245948929,2.23967178972693,0.145925395172441,0.318197735777033,"ECP_2196"
"ECP_4458",0.48319496259843,1.84852795285397,2.20000771406377,0.145986709098233,0.318197735777033,"ECP_4458"
"allB",0.387461654568799,2.28266757302719,2.19492627907412,0.146440700763531,0.31903403747715,"ECP_0572"
"slmA",0.108021626672831,7.43263587803393,2.19366376042049,0.146553753646575,0.319127127662263,"ECP_3739"
"ECP_2547",0.431560921659661,1.7704643274272,2.18622556364278,0.147221883032,0.320428251894109,"ECP_2547"
"ychO",-0.214392204758851,4.08085971676967,2.18285467650919,0.147525840750097,0.320935889417037,"ECP_1269"
"ECP_2827",0.40302834507568,1.54953883808372,2.18030926549646,0.147755849895876,0.321282245724718,"ECP_2827"
"ECP_2093",-0.35338108105006,1.74503139308507,2.17299983525867,0.148418679377802,0.322568949720529,"ECP_2093"
"gpmI",-0.0902458015662344,8.68395141850233,2.16643287830502,0.149017145547577,0.323714603396317,"ECP_3713"
"ECP_2602",-0.115079403844421,6.82487021949797,2.16468074848263,0.14917729879491,0.323907455469522,"ECP_2602"
"ECP_3433",-0.230889499065018,7.04764832987327,2.2030822002589,0.14929895861984,0.324016582600112,"ECP_3433"
"ECP_0345",-0.105149600370392,6.69334578348152,2.15900315896478,0.149697642904423,0.324571382465491,"ECP_0345"
"ECP_3579",-0.184516538958832,4.44382056042293,2.15962499313275,0.149640549165341,0.324571382465491,"ECP_3579"
"wecA",-0.148993749931778,7.98750964197003,2.16367496711349,0.149993732478916,0.325058050615722,"ECP_3975"
"ECP_0594",-0.388064500890883,2.00044408129867,2.14880517016469,0.150637617932811,0.326297618223912,"ECP_0594"
"yfbL",-0.557354940399137,1.45580878828316,2.14712775735572,0.150792890083619,0.326478117938676,"ECP_2313"
"gutQ",-0.145525056629469,5.05786746156177,2.14611773206553,0.150886474908854,0.326524951424121,"ECP_2668"
"ECP_1043",0.440909794677494,1.86342472262238,2.14196987119903,0.151271512491719,0.327046271408966,"ECP_1043"
"ECP_4026",0.18748111039024,4.68462922351241,2.14235900699297,0.151235340935774,0.327046271408966,"ECP_4026"
"ECP_3546",0.245966216586513,3.74538415656424,2.13821220261292,0.151621322925839,0.327646458779741,"ECP_3546"
"ECP_2237",0.203106767873203,3.96117896160858,2.13451723256048,0.151966220834178,0.328119960976821,"ECP_2237"
"ECP_2642",0.647207576177115,2.90747828129761,2.17495730303565,0.151985050236509,0.328119960976821,"ECP_2642"
"rimL",0.213602052789172,3.51738118829068,2.13304952165231,0.15210347569561,0.328219482979875,"ECP_1431"
"ECP_3252",-0.104985558349262,11.3304710456906,2.13225156562275,0.152178158520152,0.328224564336716,"ECP_3252"
"ftsI",0.122893969726173,8.35363177061247,2.130378530402,0.152353629721705,0.328290964708973,"ECP_0086"
"ECP_2567",-0.119391630986294,5.82912142293842,2.13103674348031,0.152291939466254,0.328290964708973,"ECP_2567"
"yiaO",0.574128039608481,0.743041602892466,2.12839032771313,0.152540149609855,0.328536876568354,"ECP_3684"
"mrcA",-0.109937907198164,8.15227513144039,2.12518669918527,0.152841255980696,0.328960848641534,"ECP_3482"
"ECP_4281",0.286198541808997,2.58496433069141,2.12475397233643,0.152881981001541,0.328960848641534,"ECP_4281"
"ECP_4482",-0.0910397628200702,8.87350895058828,2.12142571601625,0.153195637201944,0.329479526835272,"ECP_4482"
"tolA",0.139568078491009,8.42460230235455,2.12224897858311,0.153515277868399,0.330010578383133,"ECP_0750"
"potH",0.291987505024756,2.35514037490083,2.21178995121411,0.153890119066713,0.330560801805489,"ECP_0870"
"yieH",-0.118269808735145,5.76965909466006,2.11380230964309,0.153916918072939,0.330560801805489,"ECP_3915"
"apt",0.13146566857341,8.80320428362909,2.11159872246369,0.154144318493581,0.330892581515548,"ECP_0530"
"clpS",-0.10339536270717,7.06534560424549,2.1041988484415,0.15483121799269,0.332019717182129,"ECP_0896"
"ECP_1664",-0.144426400310347,12.4340815692963,2.10283013324602,0.154962045172268,0.332019717182129,"ECP_1664"
"ECP_4038",-0.28391537676438,2.71751742642274,2.10327907905018,0.154919118871108,0.332019717182129,"ECP_4038"
"ECP_4292",-0.311043628580481,3.51338671103752,2.11290784296998,0.154760238165453,0.332019717182129,"ECP_4292"
"ECP_0487",0.139930513239032,6.27806762799709,2.09913183152839,0.155316192980381,0.332621464721552,"ECP_0487"
"ECP_4100",-0.168946213531339,4.35978435461382,2.09435893877051,0.155774648861884,0.333445922893976,"ECP_4100"
"ECP_0807",0.250344853199743,4.34474082939214,2.09541823793487,0.155882508572776,0.333452121534395,"ECP_0807"
"ECP_4668",0.315396249687384,2.8582221261779,2.09280239716706,0.155924504604669,0.333452121534395,"ECP_4668"
"yafP",-0.357461488056278,2.28172585743675,2.09017888657173,0.156177466020327,0.333835770513538,"ECP_0263"
"ECP_4600",0.15109114953348,5.16479336424241,2.08886323676911,0.156304503746175,0.333950017890839,"ECP_4600"
