"","logFC","logCPM","F","PValue","FDR","locus_tag"
"ECP_2931",-0.940283740577236,8.51954732740322,136.229413874497,2.41516947198018e-14,1.44211040313764e-12,"ECP_2931"
"ECP_3045",-1.2271703582908,6.16660344191258,136.337192042964,2.3860169171027e-14,1.44211040313764e-12,"ECP_3045"
"arnT",1.50017394351557,5.58941273152852,134.338888643776,3.63161421785287e-14,2.14029419748264e-12,"ECP_2300"
"ECP_0590",-0.981846989240533,6.72083836705195,130.564052119538,4.62254713458748e-14,2.65533150591873e-12,"ECP_0590"
"yffB",0.816207365842266,8.14095161506138,130.657337280312,4.57259436687448e-14,2.65533150591873e-12,"ECP_2484"
"suhB",-1.32632890479377,9.15859815386433,144.954745717466,4.95320176029207e-14,2.80970369852568e-12,"ECP_2538"
"ECP_1819",1.60449647364493,6.97495277650724,160.898072401818,5.18310395555565e-14,2.90381799386562e-12,"ECP_1819"
"ECP_0684",-0.770099383554939,9.04731985395303,128.708985634801,5.74465311916826e-14,3.17917510424214e-12,"ECP_0684"
"pqiA",1.05732234004591,7.01475909064981,127.834940483354,6.36940435910518e-14,3.48245264838787e-12,"ECP_0955"
"ydgH",-0.778309628496813,7.97236220428079,127.42103905613,6.68979709158683e-14,3.61291953760652e-12,"ECP_1548"
"csrA",-0.853656422271597,8.76058472278616,127.324097704528,6.7672578381788e-14,3.61291953760652e-12,"ECP_2656"
"rplY",-0.953236511652292,11.3923320381834,127.203735303048,6.86474702446042e-14,3.62235139500016e-12,"ECP_2226"
"pyrF",-0.832397030908102,7.34091286660138,126.939545336499,7.0839435873199e-14,3.69505011485721e-12,"ECP_1334"
"ackA",-0.981728094198954,11.6291495517732,125.734153551378,8.18156251222933e-14,4.21908303187463e-12,"ECP_2335"
"ECP_2537",-0.767955159802881,7.34474459152942,125.35928009304,8.55828356931945e-14,4.36376301545749e-12,"ECP_2537"
"ECP_2422",-0.790062023142643,9.58858735548276,123.804406469416,1.03266431398139e-13,5.20692295205284e-12,"ECP_2422"
"ECP_3662",-0.880921715649761,8.76274172809842,123.691342774677,1.04693895568561e-13,5.22088899000144e-12,"ECP_3662"
"arnA",1.53798739430329,7.10079669830459,148.619399410441,1.12197076924783e-13,5.5342427726594e-12,"ECP_2298"
"tehB",-1.09441223023105,5.59293071329354,122.148831438987,1.26381191106536e-13,6.16685855098347e-12,"ECP_1434"
"arnB",1.10294288166814,8.03768817735922,124.366938401672,1.37329948211283e-13,6.62982239343408e-12,"ECP_2296"
"ilvD",1.07196739813354,7.17598165200282,121.216922987606,1.41729935273462e-13,6.77021522390497e-12,"ECP_3964"
"ahpC",-0.778827165812149,12.1640898572058,120.772459279577,1.49729066873344e-13,7.03326021186461e-12,"ECP_0638"
"ECP_3098",-0.810584914132241,7.86324202400114,120.739742814702,1.5033632449336e-13,7.03326021186461e-12,"ECP_3098"
"ECP_0357",2.14150671552333,5.66160453005338,156.424351220956,1.54474127813645e-13,7.15309787773798e-12,"ECP_0357"
"ynfB",0.996903765660684,8.04214931384526,119.387242334646,1.77848978107023e-13,8.15230972373406e-12,"ECP_1531"
"ECP_4364",0.948353395526024,6.36978509351918,118.695924999831,1.93910470952969e-13,8.79965717184573e-12,"ECP_4364"
"gsk",-0.795614910221979,7.72034509732484,118.400734547935,2.0122667451323e-13,9.04125394991127e-12,"ECP_0538"
"ECP_3048",-1.25336246188503,6.08662769550803,119.012342287403,2.21998575488528e-13,9.87676015261707e-12,"ECP_3048"
"ECP_1543",1.84570407183777,3.69938978919052,117.138514177959,2.35942447542829e-13,1.03952119121297e-11,"ECP_1543"
"tqsA",1.60287338948979,4.75109537704291,116.800287294082,2.46276792406579e-13,1.07461931148178e-11,"ECP_1545"
"ECP_1521",1.49501719450802,4.94836351519404,116.632876973087,2.51566920000768e-13,1.08724826948903e-11,"ECP_1521"
"metG",-0.778426945442218,9.08712279626201,116.45375627977,2.57359565663532e-13,1.10179029149161e-11,"ECP_2152"
"sbmA",1.63497089859535,6.20322239903679,137.611779018729,2.61234978101626e-13,1.10792928095811e-11,"ECP_0436"
"ECP_3502",1.27001712067137,5.23868521773088,115.102863090207,3.05827615586386e-13,1.28504233289909e-11,"ECP_3502"
"dacC",1.00323539992676,7.28167408049396,114.661099140596,3.23687518866602e-13,1.3476091381804e-11,"ECP_0853"
"ECP_2193",-0.812226825899476,7.07608488490557,113.832942890449,3.60187057497332e-13,1.48593533356627e-11,"ECP_2193"
"pssA",-0.725689289075081,8.89477362366291,113.664420205542,3.68130328745315e-13,1.50502291157319e-11,"ECP_2587"
"yibF",-0.84395120960185,8.23709557997467,112.661746465557,4.19358952536306e-13,1.69915261304442e-11,"ECP_1126"
"ilvG",0.934332012141498,7.78489378369891,112.275293937882,4.41057891444936e-13,1.77125726670542e-11,"ECP_3962"
"argS",-0.915454151930201,9.43459111190655,112.088684393848,4.51955351716137e-13,1.79909946148055e-11,"ECP_1822"
"ECP_1127",-0.778649697668707,6.60240333577097,111.148855748797,5.11307309469571e-13,2.0176631046721e-11,"ECP_1127"
"ECP_2902",-1.17525368080582,7.57792073176053,117.311052607298,5.35377005813676e-13,2.09443176929523e-11,"ECP_2902"
"ECP_2933",-0.834199017830868,9.97168327440693,109.897427131252,6.03341066694398e-13,2.34013825697366e-11,"ECP_2933"
"ubiG",-0.87994692519853,6.74596429769136,109.728829676208,6.17011903663837e-13,2.37062319578351e-11,"ECP_2275"
"proX",1.13346804024997,6.55987188812878,110.704698252813,6.21648656452706e-13,2.37062319578351e-11,"ECP_2645"
"arnC",1.43573654862371,6.22104578510069,121.156557773346,6.56224742258039e-13,2.48162323363915e-11,"ECP_2297"
"ECP_2883",-0.747011996752679,10.3017813128347,109.055369747954,6.74953530097567e-13,2.53135464428327e-11,"ECP_2883"
"ECP_0151",1.9594620470153,3.09265565471175,107.805505699696,7.98166555488051e-13,2.96891789246293e-11,"ECP_0151"
"ECP_1105",1.46420082837122,5.03612149370817,107.181127511992,8.68372069857498e-13,3.1872448512389e-11,"ECP_1105"
"ECP_2833",0.849872716288272,7.48265780109794,107.159572262978,8.70908685662458e-13,3.1872448512389e-11,"ECP_2833"
"dbpA",-0.819638080781952,6.41125270932774,106.795862971132,9.14904696657158e-13,3.295109137643e-11,"ECP_1397"
"gdhA",1.25954749834627,6.39961842757822,113.839639612365,9.11926931476196e-13,3.295109137643e-11,"ECP_1707"
"ECP_3582",-0.855251336117781,7.78829909939445,106.605064784168,9.3891298146566e-13,3.35495048022926e-11,"ECP_3582"
"ECP_1669",-1.1077569495377,8.16067543024244,112.427290531191,9.68219294052728e-13,3.43263996594631e-11,"ECP_1669"
"ECP_1599",-0.812354149414627,8.33688364146942,105.886844204343,1.03539390868621e-12,3.64233919195196e-11,"ECP_1599"
"gmk",-0.816493838682347,8.99753153169162,105.62279215934,1.07343771205044e-12,3.747123336373e-11,"ECP_3746"
"ECP_2899",-0.78807441850794,6.36393101452912,105.333684779386,1.11678165824484e-12,3.86609292855009e-11,"ECP_2899"
"kbl",-0.679465442082015,9.35881924763201,105.283067778774,1.12455766101501e-12,3.86609292855009e-11,"ECP_3718"
"ECP_1844",2.76433101321981,4.58560550135283,147.335687662306,1.16451527605972e-12,3.97336114493159e-11,"ECP_1844"
"ECP_2599",2.94290259078525,9.25919154719016,173.338584421584,1.24089134732047e-12,4.18513784736217e-11,"ECP_2599"
"ECP_2900",-0.854264393617129,6.66555287790883,104.542741908448,1.24502778623599e-12,4.18513784736217e-11,"ECP_2900"
"ECP_3579",1.17258565755477,4.44382056042293,104.436990445943,1.26331359648929e-12,4.21538022122675e-11,"ECP_3579"
"ECP_3717",-0.741466056748417,8.5859582851322,103.879370062134,1.36451470600904e-12,4.48945029034451e-11,"ECP_3717"
"ECP_3741",-0.777054294953702,8.47516103358358,103.875553065001,1.36523609534496e-12,4.48945029034451e-11,"ECP_3741"
"ECP_2224",-0.727408820895377,7.11913886190552,103.692258777215,1.40035376039107e-12,4.57180242061488e-11,"ECP_2224"
"pfkA",-0.738166917843222,8.37048555183157,102.953822030699,1.55174267463978e-12,5.02986304108239e-11,"ECP_4125"
"ECP_3044",-1.12764372608278,4.83303817091718,102.579582354414,1.63494578286729e-12,5.23608000619219e-11,"ECP_3044"
"ECP_3526",1.11298080739217,6.25013647484483,103.591799821698,1.6384384329645e-12,5.23608000619219e-11,"ECP_3526"
"ECP_4121",0.939566716886569,7.65153869565874,102.443919051524,1.66625408235919e-12,5.28773498303917e-11,"ECP_4121"
"ECP_2573",0.759082587737504,7.34418303781752,102.252402758603,1.71152895789941e-12,5.39369334093578e-11,"ECP_2573"
"ECP_3043",-1.09257950217307,4.50931579723286,101.310291092807,1.95385390307727e-12,6.11488897390664e-11,"ECP_3043"
"yfeK",2.24266279103313,3.25244372359451,101.071988510261,2.020692536141e-12,6.280755293841e-11,"ECP_2443"
"ECP_1689",2.09568412925044,6.46042860638709,143.704195005393,2.17681373182134e-12,6.71998688095596e-11,"ECP_1689"
"lpxK",-1.23988775473082,6.50932024931185,107.243310634087,2.32542564815277e-12,7.13025783197114e-11,"ECP_0926"
"purM",-1.25378578841458,4.78745681483359,99.4122022319977,2.55828255102178e-12,7.79160148760862e-11,"ECP_2501"
"ygdR",1.14740267708983,6.6844512443615,103.81148931954,2.60879640326915e-12,7.89247871869026e-11,"ECP_2846"
"ECP_1661",-0.706126313159244,10.5186705421291,99.1513733138499,2.65558771556015e-12,7.98083248557085e-11,"ECP_1661"
