"","logFC","logCPM","F","PValue","FDR","locus_tag"
"murI",-0.193678941450221,6.23119873709261,4.67952502871312,0.0359778991039193,0.123621259676525,"ECP_4184"
"ECP_3079",-0.319238474172577,4.71211082947667,4.66973295968287,0.0361631392579788,0.124163758768507,"ECP_3079"
"yihX",0.299035611475775,4.99173966609092,4.66806498890891,0.0361947959501532,0.124178517624902,"ECP_4094"
"dnaK",-0.344268537115352,12.2071586896733,4.73607702016687,0.0362998881633926,0.124400813714782,"ECP_0014"
"ECP_1818",0.880199801090743,0.976790014186664,4.6617772020742,0.0363144036510436,0.124400813714782,"ECP_1818"
"ECP_0127",-0.212170147072102,8.9609101231917,4.65911907141127,0.0363650962058619,0.124480521627758,"ECP_0127"
"ybcN",-0.682586630984701,1.48466727622871,4.65140911522884,0.0365125660187832,0.124891135764323,"ECP_1153"
"yejF",0.252522961433641,5.50452084716778,4.64712936372498,0.0365947058259046,0.12493807940841,"ECP_2221"
"pitA",0.212742457085751,9.56961392577745,4.64917589904619,0.0365554023664445,0.12493807940841,"ECP_3583"
"melA",-0.4177562985832,3.66131745191191,4.64639259423265,0.036608866625509,0.12493807940841,"ECP_4362"
"ECP_3512",0.811925584248801,2.17211791989506,4.64341102912949,0.036666233467735,0.124945971253791,"ECP_3512"
"ECP_4378",-0.582019752501464,2.31494488805748,4.64431609190407,0.0366488092833322,0.124945971253791,"ECP_4378"
"fliO",-0.716602024557698,2.52892054190809,4.6461107546231,0.0367740427057285,0.125103167746632,"ECP_1881"
"ECP_3877",0.543102170067422,2.49929251818407,4.63673441522991,0.0367950493372447,0.125103167746632,"ECP_3877"
"ECP_3996",0.16869833472322,7.20771689966733,4.63690011982249,0.0367918463591484,0.125103167746632,"ECP_3996"
"fadL",-0.169266742000298,10.3985535818045,4.63267880821991,0.0368735364644653,0.125276184140874,"ECP_2382"
"atoB",-0.49876273817712,2.32334590903483,4.62655149243134,0.0369924619510394,0.125586226474022,"ECP_2268"
"ECP_1163",0.464021902276564,3.57045413811515,4.62413928652309,0.0370393948554388,0.125628631723303,"ECP_1163"
"csiE",-0.33446883742048,3.61904901011106,4.62306548630189,0.0370603079703685,0.125628631723303,"ECP_2540"
"ECP_0676",0.454758637506395,3.0818894287393,4.61802943036231,0.0371585604616109,0.12575737551611,"ECP_0676"
"aroG",-0.233503501996942,6.61327661051029,4.61686056988904,0.037181405142679,0.12575737551611,"ECP_0765"
"ECP_2642",0.877825806058111,2.88343865105849,4.67588144193936,0.0371800403423734,0.12575737551611,"ECP_2642"
"ECP_1447",-0.306255428063978,5.37638246504222,4.61062146253836,0.0373036031358786,0.125960613048375,"ECP_1447"
"ynjE",-0.457733334295621,2.6482444498086,4.60987635937825,0.0373182257267697,0.125960613048375,"ECP_1703"
"ECP_3203",0.539942358698208,7.10048893278445,4.72451055536676,0.0373524972820254,0.125960613048375,"ECP_3203"
"ECP_4396",-0.22757908101849,5.38338070484269,4.60844607379891,0.0373463124217921,0.125960613048375,"ECP_4396"
"ECP_2254",0.277254279388105,5.8921269689039,4.58718695285832,0.0377664994699637,0.12707349228626,"ECP_2254"
"ECP_3823",0.251155533188241,5.9945589637387,4.58840345420928,0.0377423172287273,0.12707349228626,"ECP_3823"
"ilvC",0.472638119409761,6.37618704029137,4.69441408476024,0.0377611707384677,0.12707349228626,"ECP_3967"
"ECP_3300",-0.206400006825912,5.64860943716133,4.56372785993907,0.0382361401959099,0.128558400258693,"ECP_3300"
"ECP_3966",-0.233409849476449,5.12758536012742,4.56037565611271,0.0383037666127183,0.128690449041546,"ECP_3966"
"fabH",-0.143612127227896,9.68967782419344,4.55735335513289,0.0383648491320451,0.128705136888657,"ECP_1083"
"ptsO",0.283909345973919,4.53472807052225,4.55744065476275,0.0383630832695958,0.128705136888657,"ECP_3294"
"ECP_2669",-0.249017233305131,5.15903993404498,4.55486283968754,0.0384152635338399,0.128779085066543,"ECP_2669"
"srkA",0.218456436158397,7.74110518833592,4.54942017656767,0.0385256878218075,0.129053946142571,"ECP_4069"
"ECP_2583",-0.182783321981994,8.70756779166132,4.53654133949367,0.0387883590263131,0.129838024793831,"ECP_2583"
"dctR",0.66301008944793,2.89579367936146,4.54439718677684,0.0390168292162063,0.130506549603803,"ECP_3595"
"fI_3",-0.651397080281725,1.83821726819037,4.52308426384522,0.0390649058372353,0.130571139613558,"ECP_1173"
"ECP_3010",-0.300522530355566,3.94990830988135,4.50912269547408,0.0393540882976224,0.131440917426717,"ECP_3010"
"ECP_4206",-0.341221752080071,4.67149223274933,4.50486252011381,0.039442791280963,0.131640315900214,"ECP_4206"
"yliF",0.285086046491592,4.77248620595017,4.49254724731618,0.0397004384920926,0.132305646340388,"ECP_0848"
"putP",0.257908321833783,7.65159811937482,4.51681113960716,0.0396982772971893,0.132305646340388,"ECP_1015"
"ECP_3819",-0.356831056683359,3.81921683106134,4.48103343184056,0.0399429754239276,0.133016262251803,"ECP_3819"
"ECP_3262",-0.327469831780622,10.6951348344669,4.54952287251039,0.0399961836543472,0.133095804697274,"ECP_3262"
"fhlA",0.32817867962682,4.10622252793255,4.47349689865328,0.0401026043171735,0.13335217655359,"ECP_2694"
"ECP_3207",0.268555154286373,5.02202193881945,4.46252585926043,0.040336220701072,0.133932776709704,"ECP_3207"
"yjfM",-0.692569858846986,1.1075692940107,4.69555961525163,0.0403210449955406,0.133932776709704,"ECP_4430"
"proW",0.255571241654322,5.68803318477375,4.44452401029648,0.0407227664979585,0.135117424805726,"ECP_2644"
"ECP_1488",0.591901318065334,2.5556086027914,4.44112827858185,0.0407961326629417,0.135261976740024,"ECP_1488"
"ECP_1519",0.296919615084296,4.5317471181333,4.43904035362829,0.040841314569635,0.135312939293119,"ECP_1519"
"lspA",-0.25342494692024,5.84000572836099,4.4359470777084,0.0409083520731792,0.13543618531011,"ECP_0025"
"ECP_3505",-0.359124137109885,3.97285297852605,4.43450624296246,0.0409396187506252,0.13544091072091,"ECP_3505"
"ECP_3396",-0.22939450387834,12.7892056993923,4.42301643045045,0.0411898853567196,0.136169621000838,"ECP_3396"
"ypdA",0.190684771311747,6.12828414969049,4.41878252069339,0.0412825264024955,0.136321303700166,"ECP_2406"
"ECP_3771",0.406410412137054,3.63885433342504,4.4181751620939,0.0412958344542254,0.136321303700166,"ECP_3771"
"ECP_3634",0.160821034434146,6.51040352154149,4.40989581545878,0.0414777129265832,0.136778210139085,"ECP_3634"
"ECP_4318",0.251307623783819,5.89846008568381,4.40913304130349,0.0414945131882618,0.136778210139085,"ECP_4318"
"ECP_0615",0.891756212297863,7.48667723471839,4.51609961712335,0.0415576986518223,0.136887078505531,"ECP_0615"
"pflD",0.321867383164854,3.95379855834414,4.40376140300535,0.0416130347655559,0.136969952719984,"ECP_4164"
"ECP_1078",-0.150796150544918,8.61968685742509,4.40201675457973,0.0416516085541849,0.136997573353221,"ECP_1078"
"nhaA",0.310970189754505,7.67432915107159,4.45747509237086,0.0418666765269693,0.137605246021661,"ECP_0020"
"ECP_2323",-0.312172337530765,7.62695017514771,4.45325594499129,0.0419562677676678,0.137700288790632,"ECP_2323"
"yiaD",0.241289309180376,7.84649963616762,4.40513444105061,0.041932705133474,0.137700288790632,"ECP_3655"
"ECP_1311",-0.256598525726146,4.54605838680024,4.38182288941386,0.0421009365599789,0.138075253645769,"ECP_1311"
"ECP_4407",-0.606092704184011,8.54540546785094,4.48862403385087,0.042133482678555,0.138082222294557,"ECP_4407"
"ttdT",-0.317132209627834,3.69695779703926,4.37312979094836,0.0422959880972284,0.13851394014163,"ECP_3153"
"ECP_3409",-0.240787089885562,11.8105504915244,4.37531099741205,0.0423262469655081,0.13851394014163,"ECP_3409"
"ECP_2358",0.162832042514734,7.7225938971242,4.36888827556612,0.0423915144522682,0.138627582203779,"ECP_2358"
"yeaN",-0.330042351831521,3.85372074718188,4.36087542377507,0.0425726202457521,0.139119599204801,"ECP_1738"
"ECP_0363",0.231680712845588,5.21840019669887,4.34487322607846,0.0429368297094182,0.139960798318335,"ECP_0363"
"ECP_2885",0.157410672916264,7.79287925208585,4.34531257188692,0.0429267849869788,0.139960798318335,"ECP_2885"
"ECP_3075",-0.3797386429087,4.71707379998516,4.35739099196362,0.0430036802144143,0.139960798318335,"ECP_3075"
"dtpB",0.179667751972356,6.53052311147092,4.34227147962305,0.042996365741604,0.139960798318335,"ECP_3586"
"ECP_3727",0.221172856072067,6.61662339638369,4.34403784834739,0.0429559359420903,0.139960798318335,"ECP_3727"
"sokE",-0.794612976555246,1.86268240057752,4.34145576395814,0.0430150503754301,0.139960798318335,"sokE"
"ECP_0886",0.503748206940511,4.74571442948684,4.39737115498822,0.0430498403867943,0.139973657246174,"ECP_0886"
"ECP_0330",-0.835462665326851,2.23605755043839,4.35579687640845,0.0432389711813185,0.140487967209738,"ECP_0330"
"ECP_3434",-0.281701285172332,4.35460218620855,4.32962017215678,0.0432871527517764,0.140543910114673,"ECP_3434"
"ECP_0361",0.358659792110542,3.84708296067017,4.32739747270235,0.0433384620413866,0.140609920804756,"ECP_0361"
"MA20_22200",-0.192033340012761,6.37643883402821,4.32130397889179,0.0434794660697378,0.140966640350386,"ECP_1194"
"yuaF",0.347671866005684,3.46726939379931,4.31787102942511,0.0435591251241489,0.141124103453613,"ECP_3139"
"ECP_1250",-0.348521383630903,4.16550078637602,4.31535795399167,0.0436175400892526,0.141198326508669,"ECP_1250"
"ydhC",-0.235654366161625,6.52757603140321,4.31421007453295,0.0436442502955855,0.141198326508669,"ECP_1607"
"cstA",0.403982353972488,5.16567886661428,4.35654750622203,0.0437217718258902,0.141247773891613,"ECP_0630"
"yecD",-0.282200761267803,5.21380396288723,4.31146200987353,0.0437082679978339,0.141247773891613,"ECP_1811"
"ECP_3729",0.203956221968865,7.43853295041454,4.30806757927244,0.0437874845864418,0.141359454152105,"ECP_3729"
"alx",0.323771268434586,5.54535943912551,4.3165520874537,0.043944249836698,0.141764712159753,"ECP_3179"
"ECP_2292",-0.191465039893919,6.23043955449678,4.29050889717625,0.0441997638281735,0.142487732965966,"ECP_2292"
"ECP_0022",-0.431864301395843,12.015350719097,4.38387458798129,0.0442330024503805,0.142493682130786,"ECP_0022"
"yciH",-0.202518194489636,5.90033699831193,4.2829471944852,0.0443786162382228,0.142861375251981,"ECP_1335"
"ECP_0327",0.266994956288253,4.67390215161014,4.27705160000065,0.044518609081461,0.143210465358435,"ECP_0327"
"fhuB",0.273410086068944,6.82076870601586,4.29628327526042,0.0446868163239527,0.143587755204219,"ECP_0163"
"ECP_2041",0.473289393968223,2.78623255019314,4.26947766427246,0.0446991623933822,0.143587755204219,"ECP_2041"
"tam",0.580366182575191,2.57611456727859,4.26486669226153,0.0448094735699273,0.143840311551556,"ECP_1503"
"rarA",-0.155866895490399,6.61636626117334,4.2625886208538,0.0448640829362705,0.143913832118538,"ECP_0906"
"oppA",0.223968523703426,7.34162432521598,4.25665059610834,0.0450067695698375,0.144179423429023,"ECP_1290"
"ung",-0.161400086746747,6.68260789944127,4.25649943861522,0.0450104082394637,0.144179423429023,"ECP_2582"
"ycjS",-0.905236552968508,1.17781430554485,4.25250263824149,0.0451067359890409,0.14438608931894,"ECP_1367"
"xni",-0.269883552636985,4.72926943695508,4.24684948079642,0.0452433684519165,0.144619471410739,"ECP_2781"
"ECP_3553",0.280600269395158,6.14338766957706,4.2588525133162,0.0452406173837975,0.144619471410739,"ECP_3553"
"ECP_2030",-0.396568264405579,3.54899222514174,4.24290747932423,0.0453389109647782,0.14482288308876,"ECP_2030"
"ECP_1749",0.187139835756891,6.60577521173463,4.23584034024206,0.0455107495759148,0.145167457712633,"ECP_1749"
"ECP_3089",0.376831730112441,6.86784911280129,4.3190454698411,0.0454994906447007,0.145167457712633,"ECP_3089"
"entC",0.906144611951618,6.55683715756686,4.33235576477401,0.0456465008014752,0.145498221304702,"ECP_0625"
"ECP_2841",0.186151687602368,7.09142001475219,4.22323073866839,0.045819123276993,0.145912494791107,"ECP_2841"
"comF",-0.273498113835466,6.2846966783127,4.23911885732302,0.0458407617475475,0.145912494791107,"ECP_3499"
"ycgJ",-0.267451752143777,4.66981216829125,4.2137414326768,0.0460526934845678,0.146484355799897,"ECP_1220"
"ybgL",-0.266352187855684,4.89037340338299,4.208499843629,0.0461822675525811,0.146793636149276,"ECP_0726"
"ECP_2080",0.458809237545029,7.41606584711004,4.29881260236823,0.0463267471506739,0.147149828773204,"ECP_2080"
"evgS",0.334089702624642,4.04505636994989,4.20113174334698,0.0463650836626931,0.147168611709765,"ECP_2395"
"ECP_0229",0.388368877231007,3.7322068132951,4.18694349357291,0.046719351481248,0.148085989087559,"ECP_0229"
"ydiZ",0.418453482186383,3.772423355639,4.1874832190263,0.046705821036223,0.148085989087559,"ECP_1671"
"ECP_3136",-0.257321975525651,5.8308128381882,4.18266925291947,0.0468266543569214,0.148275032314166,"ECP_3136"
"birA",-0.15386089080744,7.38394030656052,4.18196635205391,0.0468443261375885,0.148275032314166,"ECP_4187"
"ECP_0246",-0.489713482849681,3.42193888498698,4.17968865269269,0.0469874994095284,0.148417717341579,"ECP_0246"
"ybaO",0.243963914252621,5.76474833294122,4.17702431283369,0.0469687809632714,0.148417717341579,"ECP_0508"
"ECP_0770",-0.197906869329572,5.96751732521095,4.17708218613807,0.0469673214568738,0.148417717341579,"ECP_0770"
"yigB",0.259745745355421,5.27805973592203,4.17444325765076,0.0470339230028056,0.148461040688272,"ECP_4006"
"ECP_3937",-0.182962716738536,10.3876208810812,4.16872080433895,0.0471787017620539,0.148814542945075,"ECP_3937"
"ycaP",0.337686489087767,4.15205009748442,4.16533057856443,0.0472647046197646,0.148982287686883,"ECP_0917"
"ECP_2073",-0.253430895203131,8.14364873067682,4.19368711751684,0.0473547828902406,0.149162636737545,"ECP_2073"
"ECP_2571",0.1445363124648,9.87159217261531,4.1603057046754,0.0473924904530625,0.149177887771464,"ECP_2571"
"ECP_2012",1.0613321802139,0.766842825134898,4.15624385908126,0.0474960619047852,0.149400294515468,"ECP_2012"
"ECP_2249",-0.690650844713542,2.41247213601211,4.15991993718087,0.0475611913901826,0.149501556592825,"ECP_2249"
"mdtB",0.224893665554494,5.21419107117587,4.14858228199628,0.0476920957969743,0.149705686599216,"ECP_2115"
"gcvB",-0.592995949706512,11.4866254464493,4.24714416366956,0.0476745134025597,0.149705686599216,"gcvB"
