"","logFC","logCPM","F","PValue","FDR","locus_tag"
"ECP_1769",0.745581625948108,8.10516633402852,32.1789411772172,1.19066886702623e-06,2.99535648233773e-05,"ECP_1769"
"uspA",0.625449027421741,7.91895330247628,31.6127024039039,1.19444706610075e-06,2.99535648233773e-05,"ECP_3585"
"ECP_3037",-1.02432970116027,3.73634144532566,31.081975760296,1.4012612161042e-06,3.49468387906426e-05,"ECP_3037"
"bamA",0.653067308531877,10.6456422205022,31.0024432541943,1.43534666601269e-06,3.50189026101613e-05,"ECP_0185"
"ECP_0976",0.850306648971182,8.14940683937229,32.6369106616585,1.4427263247632e-06,3.50189026101613e-05,"ECP_0976"
"nrdA",-0.634335282289469,11.0521577471814,31.0003654279234,1.43624871384375e-06,3.50189026101613e-05,"ECP_2277"
"ECP_3339",0.930738901146522,4.90493892551288,31.0058365153428,1.43387482270101e-06,3.50189026101613e-05,"ECP_3339"
"ilvE",0.794347346973203,7.10161296579011,31.5513676981933,1.42993660156759e-06,3.50189026101613e-05,"ECP_3963"
"ydfH",-0.586020463712435,5.6773866220638,30.9496572434813,1.45844765422484e-06,3.52122016091838e-05,"ECP_1524"
"gspD",0.722884921407757,5.16041419823134,30.8751925598491,1.49169991368392e-06,3.58244757048219e-05,"ECP_3413"
"arnD",1.10737034423579,5.69049247952648,32.1159468738575,1.55174589767814e-06,3.70703927871634e-05,"ECP_2299"
"ECP_3632",0.604424058619725,6.85103905110162,30.6726244142849,1.58623541460715e-06,3.76959295649313e-05,"ECP_3632"
"ECP_3188",1.03433360205134,4.04932446551294,30.4037120396374,1.72152471765899e-06,4.06979202784071e-05,"ECP_3188"
"pqiA",0.668031832864231,7.02966154311243,30.2831845146572,1.78603258599109e-06,4.20041549627645e-05,"ECP_0955"
"ECP_3041",-1.44978037915043,3.47071501171445,30.1422644050168,1.86467708310295e-06,4.36276767020839e-05,"ECP_3041"
"ymgC",1.03467050339111,4.49746804378017,30.0660147653279,1.90873412251476e-06,4.44294573440744e-05,"ECP_1204"
"mexB",1.28383444357839,5.42381927174818,32.088077255441,1.93482602724824e-06,4.48070170289784e-05,"ECP_1345"
"ydhJ",0.670694330436018,5.48144135147558,29.9398303939315,1.98405378512141e-06,4.57138077698785e-05,"ECP_1590"
"gdhA",0.852845316808843,6.41301372597412,30.5422574243004,2.01615322701613e-06,4.62187853405364e-05,"ECP_1707"
"ECP_4380",0.617827501108835,5.9346315914737,29.8630535651928,2.03139904796929e-06,4.63342727574502e-05,"ECP_4380"
"ECP_0432",0.823759844131435,9.34970964934926,31.165290090708,2.12907490474675e-06,4.82238894461256e-05,"ECP_0432"
"ypfN",0.772411612212193,6.30432172380644,29.8039900141296,2.135492791071e-06,4.82238894461256e-05,"ECP_2486"
"lpxT",0.655054219964557,9.31712554274487,29.6669732620707,2.15827600434958e-06,4.84971028898156e-05,"ECP_2215"
"acrR",0.51330929568673,6.66194954565923,29.6331025034104,2.18040994002946e-06,4.87531069842055e-05,"ECP_0525"
"ECP_0355",1.25757100706511,3.93189179086382,29.3190601077999,2.40264471119056e-06,5.34588448239899e-05,"ECP_0355"
"ECP_3490",0.825172422022403,7.52533241280402,30.4801066131549,2.46968990998174e-06,5.46825487873517e-05,"ECP_3490"
"ECP_1157",-0.787695127057566,8.22387032830433,30.3125182707506,2.49954058798731e-06,5.50748287809438e-05,"ECP_1157"
"ECP_1583",-0.408362496667963,8.88783650133471,29.1196252099436,2.55598570204489e-06,5.60464690897669e-05,"ECP_1583"
"ECP_3319",0.496519638464374,7.81969218736619,29.0453070378075,2.61571840406555e-06,5.68073963447537e-05,"ECP_3319"
"tatD",0.515384992728531,6.59487656427268,29.0515017696399,2.61068404044642e-06,5.68073963447537e-05,"ECP_4054"
"yfeO",0.670438749439755,5.82541159417945,29.0181733084917,2.63788964302937e-06,5.70161004271919e-05,"ECP_2415"
"ECP_0713",1.00142561702855,6.91746997576559,30.7120651603708,2.90676232383503e-06,6.25298302743468e-05,"ECP_0713"
"ECP_1623",-0.43264417475975,9.39740730559162,28.6892004737752,2.9229111571029e-06,6.25806308589155e-05,"ECP_1623"
"ECP_1588",-0.615717244768485,6.36640513187865,28.3108825684346,3.29098738719648e-06,6.98027651891814e-05,"ECP_1588"
"omrB",2.51422907124457,6.46278772121902,31.8232690646316,3.28536983926539e-06,6.98027651891814e-05,"omrB"
"sbmA",1.22072072872065,6.29212537713495,30.8241386154222,3.31092742222073e-06,6.98990677649298e-05,"ECP_0436"
"ECP_1629",1.14334858885653,5.27801781424462,29.4044198665478,3.36304867063994e-06,7.06707310927532e-05,"ECP_1629"
"ECP_3281",0.893457549813727,8.15393744564382,30.0833604160804,3.40354882924723e-06,7.11922033914893e-05,"ECP_3281"
"ECP_3250",-0.545201910049007,10.8881188372366,27.9941550304006,3.63641701771481e-06,7.57142057037042e-05,"ECP_3250"
"ECP_3323",0.845160307012722,4.51422304961448,27.8825844647118,3.76696915994922e-06,7.80743060137421e-05,"ECP_3323"
"mdlB",0.751883277744288,6.38905530593124,28.0364375977582,3.82570446979036e-06,7.89312390380838e-05,"ECP_0510"
"ECP_3189",0.868134337031682,4.36473848068031,27.569511410704,4.16018947739932e-06,8.54438915742783e-05,"ECP_3189"
"ECP_3927",-0.907489430530438,6.45481515182955,28.4606753370718,4.61558517844066e-06,9.43700050673069e-05,"ECP_3927"
"yifK",0.550228125867434,8.20319671756943,26.8660786114178,5.20889254101463e-06,0.000106023153559038,"ECP_3987"
