"","control_1","control_2","control_3","genename"
"ECP_4129",33.6498477728613,20.5532964342751,38.2210649421211,"ECP_4129"
"ECP_4130",22.63385006506,21.0781421744181,37.1879797777557,"yiiR"
"ECP_4131",55.2008738745815,46.6838692879012,47.6345616489343,"yiiS"
"ECP_4132",32.0802089765106,33.2238688539429,41.4006679666063,"uspD"
"ECP_4133",54.8658077791039,48.0327688056559,63.7678201458291,"ECP_4133"
"ECP_4134",85.4905611406672,69.263901020625,86.0208701248242,"ECP_4134"
"ECP_4135",15.885215663319,13.0181623218782,19.4813316598879,"ECP_4135"
"ECP_4136",7.32936892016529,3.88226490971374,7.07842185934857,"ECP_4136"
"ECP_4137",1815.45339763321,1688.67536030351,1567.40390949589,"zapB"
"ECP_4138",381.511197757691,356.134728835104,326.664998021645,"ECP_4138"
"ECP_4139",65.9105171944582,73.0668000281754,110.405887995064,"ECP_4139"
"ECP_4140",579.564895085773,513.343910669997,602.48218095869,"ECP_4140"
"ECP_4141",594.403032666468,501.359688167651,674.214228773321,"ECP_4141"
"ECP_4142",164.54712546233,142.659501004234,238.598116830823,"ECP_4142"
"ECP_4143",23.9529546973737,22.0457644906122,28.3207432805555,"ECP_4143"
"ECP_4144",21.3201154959854,20.7974836919866,35.4946028787941,"ECP_4144"
"ECP_4145",4421.32409308661,4959.90654131958,3911.7208103927,"rpmE"
"ECP_4146",18.2525326935319,14.8564560705209,24.4709570751035,"ECP_4146"
"ECP_4147",471.064578037158,473.542337492069,397.596655632165,"ECP_4147"
"ECP_4148",54.4499080376507,42.8076915333479,61.9536503788896,"metB"
"ECP_4149",30.0543581894613,30.0042545645317,50.6524520851507,"metL"
"ECP_4150",13.0512651426177,5.96019877928012,4.57248756652673,"ECP_4150"
"ECP_4151",3.64084911400081,3.82529246869069,3.10842818520383,"ECP_4151"
"ECP_4152",1.51137762655293,1.11873156917995,1.09686289142798,"ECP_4152"
"ECP_4153",3.29356812158842,3.24996848139961,3.26636994164121,"ECP_4153"
"ECP_4154",4.03877975669528,3.62885853110928,4.86066955601371,"soxB"
"ECP_4155",7.55327671669165,4.17304632948076,9.62314376746148,"metF"
"ECP_4156",261.419977649026,243.162319001509,227.299260897679,"katG"
"ECP_4157",5.29012264427468,6.88552644364325,10.7114755030672,"yijE"
"ECP_4158",3.91547626897772,4.1112609347967,3.19325540411257,"ECP_4158"
"ECP_4159",36.7129099622489,37.8329741006702,55.7832276038892,"ECP_4159"
"ECP_4160",28.3993834475315,21.1239227547064,28.6361618186871,"ECP_4160"
"ECP_4161",1.93426405613767,1.56038908614937,2.25743326302475,"ECP_4161"
"ECP_4162",0.560130632923201,0.918070192485766,1.32318226802595,"frwC"
"ECP_4163",1.1778447888572,2.12357357607689,2.33191000506577,"frwB"
"ECP_4164",2.66537357311367,2.3730796098196,3.46465480102283,"pflD"
"ECP_4165",2.83888733751179,1.97400758111274,3.40633952958412,"pflC"
"ECP_4166",5.08539653575011,3.26156515751522,3.78052076578844,"fruA"
"ECP_4167",11.2716428420989,9.45547645429883,13.2584460659341,"ECP_4167"
"ECP_4168",95.895721074248,91.8109901404126,177.462092417599,"ECP_4168"
"ECP_4169",34.9004471282918,25.2599120551301,50.4211989011829,"ECP_4169"
"ECP_4170",19.0356894782494,11.2965668216022,25.8729389908646,"ECP_4170"
"ECP_4171",5.56786569443063,7.95432457817891,11.3077068875224,"argC"
"ECP_4172",14.7522777159424,10.8086752313004,18.0234129531774,"argB"
"ECP_4173",15.7399153836716,13.485408777179,22.4354922301593,"argH"
"ECP_4174",1.42339078484013,0.874866889309965,1.65453379396859,"rspA"
"ECP_4175",2.47347405660012,2.26836268353668,2.86188955167162,"yjjL"
"ECP_4176",184.595992408955,149.456426923786,197.921381267748,"ECP_4176"
"ECP_4177",25.9075410516941,22.9124370308814,33.9518288901857,"ECP_4177"
"ECP_4178",2.3974743028718,2.44268033219221,3.32374833393225,"ECP_4178"
"ECP_4179",2.12441344833059,1.74098732401914,3.10019926123881,"ECP_4179"
"ECP_4180",182.983951870273,124.378977673471,188.800815775715,"fabR"
"ECP_4181",98.3029260780218,110.856975742656,165.586809541534,"yijD"
"ECP_4182",98.4196835532769,98.5549602410299,147.347599547242,"ECP_4182"
"ECP_4183",115.850865962073,94.6130445984238,164.046953547583,"btuB"
"ECP_4184",57.8866036852012,54.0632541799161,70.6305569277302,"murI"
"ECP_4186",133.231071973876,114.424200375413,134.842247955265,"murB"
"ECP_4187",128.534324430731,90.837628362101,121.587183386662,"birA"
"ECP_4188",112.02612658464,98.2462615708726,107.954870756403,"ECP_4188"
"ECP_4193",3077.92491817417,2656.27921654492,3352.9103688925,"tuf"
"ECP_4194",1396.16936276678,1344.61421082271,1663.31099567298,"secE"
"ECP_4195",921.122515278843,901.966131554388,906.078658262042,"nusG"
"ECP_4196",5152.75136818865,6232.94224860341,6689.77689970748,"rplK"
"ECP_4197",4496.29968487798,5258.02239326619,7162.07593586814,"rplA"
"ECP_4198",11191.1063605226,14861.6622052546,14100.2948422028,"rplJ"
"ECP_4199",11458.757642159,12643.5197127692,17259.0689078284,"rplL"
"ECP_4200",1016.81226991408,918.148806091228,1121.3368019127,"rpoB"
"ECP_4201",841.908564707766,847.037119496136,936.323296481353,"rpoC"
"ECP_4202",22.9386830625692,15.4104639452968,17.9424715709642,"ECP_4202"
"ECP_4203",12.6519779148606,12.6189998247314,14.2100508161542,"ECP_4203"
"ECP_4204",32.3538141703401,16.340279172228,13.5421639371526,"ECP_4204"
"ECP_4205",22.7052952988512,15.9022872626999,19.9827526191675,"ECP_4205"
"ECP_4206",22.2334871511733,18.2206619569993,22.6831245947306,"ECP_4206"
"ECP_4207",41.8768550721855,27.2915249071619,33.737558732669,"ECP_4207"
"ECP_4208",89.8851138304118,94.7084674984137,100.861440808016,"ECP_4208"
"ECP_4209",48.3601156913345,38.0305239619831,64.0930148432505,"nudC"
"ECP_4210",89.6761254146201,83.9064433667625,132.073291654389,"hemE"
"ECP_4211",42.5349199376056,35.1346282369832,59.8469939084188,"nfi"
"ECP_4212",160.191674410625,140.821248941313,186.300992864336,"yjaG"
"ECP_4213",2795.63661004642,3611.2694568765,2973.23417764777,"hupA"
"ECP_4214",51.8385048016661,44.723442985362,65.4814728866752,"yjaH"
"ECP_4215",3.78088177223161,3.39358089008131,5.83280346721645,"ECP_4215"
"ECP_4216",9.6649991563219,5.5804266602076,8.35173868520583,"zraS"
"ECP_4217",18.0204923080722,16.5906915440725,26.0701974980162,"zraR"
"ECP_4218",11.7822827320706,9.65574987329506,12.871354421196,"ECP_4218"
"ECP_4219",12.1749148891986,8.45750512228633,15.3218086885162,"ECP_4219"
"ECP_4221",28.3566132917371,24.691067481502,18.7844625550113,"yjaA"
"ECP_4222",15.6685190560949,9.90957521956765,15.1731711816104,"ECP_4222"
"ECP_4223",8.04961925700923,6.92994919489256,8.78056435925057,"metAS"
"ECP_4224",2.6905151188165,2.55306036674413,3.39822091306826,"aceB"
"ECP_4225",2.37572647757082,2.04191473845972,2.86798127059813,"aceA"
"ECP_4226",7.36450014765113,5.38867286893819,6.94300857160451,"aceK"
"ECP_4227",49.4951795637592,42.8905701744032,81.4117962727241,"ECP_4227"
"ECP_4228",11.3252690014399,9.90108547005635,14.3126284952964,"metH"
"ECP_4229",3.5335343665716,1.35136500295802,3.39186909827748,"ECP_4229"
"ECP_4230",2.85666622790833,3.16734216407589,1.66342913694691,"ECP_4230"
"ECP_4231",7.41349367104237,6.79692591955225,10.0489577708274,"yjbB"
"ECP_4232",7.78094509647664,5.4784840834205,7.49529334434578,"ECP_4232"
"ECP_4233",2.09024358139634,2.11603983390012,2.76623470667447,"ECP_4233"
"ECP_4234",1.00823513926176,0.600918671445229,0.907324983789226,"ECP_4234"
"ECP_4235",0.9475894165994,0.854219446015891,1.19384866288056,"ECP_4235"
"ECP_4236",0.916577399328874,0.375574169653268,0.962314376746148,NA
"ECP_4237",2.40938544308877,0.455659838182274,1.00072608506165,NA
"ECP_4238",1.21812795635715,1.68938567018756,2.19242096454646,"ECP_4238"
"ECP_4239",4.30733366456765,4.37971776953257,3.80444811240735,"ECP_4239"
"ECP_4240",72.6726187148298,59.4852696883819,82.0022236208132,"rluF"
"ECP_4241",46.533929504389,29.5093990441853,27.9176918088992,"ECP_4241"
"ECP_4242",21.1169248612047,17.1220090898595,29.9417244650444,"ECP_4242"
"ECP_4243",168.833556956379,138.624426019021,187.321367107757,"pgi"
"ECP_4244",42.0097974692401,47.1786071138519,35.0048219054485,"ECP_4244"
"ECP_4245",2.48508661085646,2.03656415938744,3.30129982364624,"yjbF"
"ECP_4246",2.56157301641708,1.84733636292868,2.30519558889539,"yjbG"
"ECP_4247",1.87511542351973,2.74830025432971,2.95302480417809,"yjbH"
"ECP_4248",1.42674783857796,0.779493559657726,2.13991741459723,NA
"ECP_4249",4.4156283471318,2.86478107509245,2.98026454529308,"psiE"
"ECP_4250",3.64933594177237,1.6692185317923,2.74946964784614,"ECP_4250"
"ECP_4251",2.39822921474885,2.16593259003923,3.91999628918646,"ECP_4251"
"ECP_4252",5.90465163421561,2.02923575291249,1.99977168971177,"ECP_4252"
"ECP_4253",3.38788689268065,0.61081282967803,0.914642120755268,"malK"
"ECP_4254",7.89445858482364,4.34388916578836,5.48048647926378,"ECP_4254"
"ECP_4255",10.5913951925706,7.80509186445554,9.53134551374675,"malM"
"ECP_4256",122.081483729888,92.2079836398731,103.167223307359,"ubiC"
"ECP_4257",34.3007830882867,37.2670245661104,58.8514057354695,"ubiA"
"ECP_4258",83.3684430777069,74.6218928329837,107.744841824971,"ECP_4258"
"ECP_4259",80.0762224401883,81.7006687216254,137.864179435427,"ECP_4259"
"ECP_4260",52.2560895349084,64.6567727025037,104.379256265183,"dgkA"
"ECP_4261",386.904026347248,336.610662200569,385.724857640444,"lexA"
"ECP_4262",19.6167489052017,18.2316765399075,28.6497725859533,"dinF"
"ECP_4263",75.2575514663244,61.3795500119055,58.3280346721645,"yjbJ"
"ECP_4264",29.661463061615,33.9060014270311,40.0964323644228,"ECP_4264"
"ECP_4265",163.003075602033,134.952170387911,164.179362654029,"dusA"
"ECP_4266",18.0041989153886,18.5909213978368,20.7388567723252,"pspG"
"ECP_4267",17.4443122418003,15.6813666262241,17.9113697257172,"ECP_4267"
"ECP_4268",93.8812168867679,91.9042724469332,127.448403443275,"dnaB"
"ECP_4269",80.123034013797,52.5894555913042,63.6661613021184,"ECP_4269"
"ECP_4270",109.855620382063,97.2580610164609,139.501216257593,"ECP_4270"
"ECP_4271",14.6356713763804,10.2172327873416,24.5124088362412,"ECP_4271"
"ECP_4272",9.32993710958645,7.83100171650172,11.7816826253228,"ECP_4272"
"ECP_4273",90.5638347452462,65.7585075685628,94.038079350014,"tyrB"
"ECP_4274",3.36078379753921,3.43147547355336,3.79291591584021,"ECP_4274"
"ECP_4275",2.48785294103552,1.55595013142068,2.29777106284284,"ECP_4275"
"ECP_4276",5.1690702171454,4.14878443221633,7.38520335642393,"ECP_4276"
"ECP_4277",7.23861125623829,5.56138674294262,9.53854470137391,"ECP_4277"
"ECP_4278",8.74843205029536,8.23423780889295,9.43181469402889,"ECP_4278"
"ECP_4279",0.705764597483233,1.61121318781252,1.27025497730492,"ECP_4279"
"ECP_4280",3.4499666078091,2.59649740193251,2.97795211159872,"ldh"
"ECP_4281",1.61362135974565,1.915179540616,1.80263241812429,"ECP_4281"
"ECP_4282",0.913557374948878,0.442397909888116,0.485800032506587,"ECP_4282"
"ECP_4283",9.31982061502469,8.41885796260582,7.33865795711874,"aphA"
"ECP_4284",36.6301255631072,35.3688192860524,34.269468812183,"yjbQ"
"ECP_4285",17.1569424958409,14.4075301215728,23.2549680719087,"yjbR"
"ECP_4286",66.1888689988261,55.9549635648671,84.6097421121196,"ECP_4286"
"ECP_4287",656.760990155986,584.846614799731,768.311644792468,"ssb"
"ECP_4288",115.571634314314,143.93680278467,114.38086231811,"ECP_4288"
"ECP_4289",8.9102065709806,6.09154324314752,7.58962769993823,"yjcC"
"ECP_4290",275.630948950958,244.818717996204,241.95332901046,"ECP_4290"
"ECP_4291",12.1963928136503,16.2587269572479,18.1464996757845,"soxR"
"ECP_4292",40.9595525325091,27.542105774573,32.4494699063508,"ECP_4292"
"ECP_4293",15.1795401522188,14.3677985124022,26.7660870217822,"yjcD"
"ECP_4294",23.647696902685,24.1869765256705,33.8597187132252,"ECP_4294"
"ECP_4295",9.08319945280867,6.88552644364325,8.37845142688249,"ECP_4295"
"ECP_4296",12.6991448838314,14.8222782985297,12.6402144688194,"ECP_4296"
"ECP_4297",11.2230553822933,7.53889756603275,9.60307464594436,"cidA"
"ECP_4298",7.89053587248335,7.00527472961965,8.77738299535229,"ywbG"
"ECP_4299",6.73684388506723,3.98108619832464,6.72245328898381,"ECP_4299"
"ECP_4300",37.6887897295468,29.5093990441853,38.8853564481097,"ECP_4300"
"ECP_4301",4.16881298010223,3.51130215273078,4.93262433759839,"ECP_4301"
"ECP_4302",1.90953624860182,0.625956949422113,1.71841852990384,NA
"ECP_4303",1.63127814807488,1.25060709936735,1.61007564973036,"nrfA"
"ECP_4304",2.00046654615429,0.655764423204119,1.68023145146153,"nrfB"
"ECP_4305",0.450104972884715,0.737734976104634,1.11390343991981,"nrfC"
"ECP_4306",1.18522939568389,1.10082084208717,1.63546039397744,"nrfD"
"ECP_4307",1.45856801339857,0.933841741904599,0.533238010364373,"ccmF"
"ECP_4308",1.5753674050965,1.93655431227466,1.94933101985966,"ccmH"
"ECP_4309",8.7397267096811,4.15207624742306,4.4454364783643,"nrfG"
"ECP_4310",114.807597193334,119.742134523358,152.826257258105,"gltP"
"ECP_4311",0.144861370583586,0.712295838997577,0.52145114010875,NA
"ECP_4312",0.209177414784598,0.428559737156219,0.188241697881582,NA
"ECP_4313",26.1921954656045,24.3388391247042,24.3597033691238,"ECP_4313"
"ECP_4314",5.36295286841363,4.57081755407807,7.432342952316,"ECP_4314"
"ECP_4315",7.07533431060885,5.65337960635972,8.43653055102262,"ECP_4315"
"ECP_4316",7.88817060393645,6.24155634459748,11.3415622973653,"ECP_4316"
"ECP_4317",5.22641574814168,5.25902413412122,9.76386465494967,"ECP_4317"
"ECP_4318",15.615114011511,12.836306467595,24.8083121762637,"ECP_4318"
"ECP_4319",11.2076138248294,8.92659321086606,10.7744841824971,"ECP_4319"
"ECP_4320",9.36218343600208,6.049426804058,8.2631382452233,"ECP_4320"
"ECP_4321",1.08246103908471,1.18278981853994,1.48437625159791,"ECP_4321"
"ECP_4322",1.2160730846359,1.08718838583841,1.26017358859615,"ECP_4322"
"ECP_4323",0.952547733314165,0.660530153023916,0.923150419552991,"ECP_4323"
"ECP_4324",0.547953880033566,0.673584108617274,0.739667106349912,NA
"ECP_4325",1.48493846039308,0.686472424894946,1.40484608517214,"ECP_4325"
"ECP_4326",3.00844356070042,3.79814523181611,4.02442533132318,"ECP_4326"
"ECP_4327",2.60750467050456,2.31496147674213,2.44430221925977,"ECP_4327"
"ECP_4328",1.42468008808727,1.79622428964606,2.86004614455299,"ECP_4328"
"ECP_4329",0.271030951414452,0.888455024986225,1.21952282767369,NA
"ECP_4330",1.82508317772432,1.37441036644151,1.68680769980384,"ECP_4330"
"ECP_4331",2.40820495046599,2.76298194872309,2.74509151146422,"ECP_4331"
"ECP_4332",17.737470042568,14.1188067480766,16.0385729457691,"ECP_4332"
"ECP_4333",1.51235270889264,2.47878951971157,2.87319578199921,"rpiB"
"ECP_4334",7.79090789429543,7.13590922341209,6.80493737841919,"yjdP"
"ECP_4335",3.68623519295308,3.0209226689502,5.02077066128425,"ECP_4335"
"ECP_4336",4.86734205160851,5.5559075441811,5.94454299723975,"ECP_4336"
"ECP_4337",3.79443331980233,3.44276322182162,3.41466391748633,"ECP_4337"
"ECP_4338",1.86217571895312,1.0900569567773,1.25684859232017,"ECP_4338"
"ECP_4339",0.999352010281482,0.909981468322896,1.59881054412198,"ECP_4339"
"ECP_4340",0.797023825503369,0.489879351721654,0.537939713709027,NA
"ECP_4341",0.71506038245515,0.146500562630707,1.04567595649467,"ECP_4341"
"ECP_4342",0.781027220554886,0.581875474110697,0.894545758665434,"ECP_4342"
"ECP_4343",1.42187006818966,1.58896764084075,1.39588459044496,"ECP_4343"
"ECP_4344",0.500779042679683,0.547194154461715,0.901316209062145,NA
"ECP_4345",0.729095658557059,1.19500872162403,2.0621022358846,"ECP_4345"
"ECP_4346",1.06640255114225,1.03282896654649,1.30864180354215,"ECP_4346"
"ECP_4347",0.520475366875541,0.365603173998756,0.869854335491145,"ECP_4347"
"ECP_4348",0.862558579216336,0.706879140602159,1.29371433049795,"ECP_4348"
"ECP_4349",3.74681977428357,3.21014408521205,3.67834452887524,"ECP_4349"
"ECP_4350",204.797762662545,166.174803367569,175.591687710995,"ECP_4350"
"ECP_4351",19.8806928868516,12.8012604304353,13.4181863799815,"ECP_4351"
"ECP_4352",9.15960590850188,10.9538253787164,7.60174700415603,"yjdA"
"ECP_4353",8.8607695685974,14.5230557753294,10.6835194336957,"yjcZ"
"ECP_4354",105.603071722078,135.195456339558,163.264166244708,"proP"
"ECP_4355",47.0186579367264,44.9450846980669,71.5390852603043,"ECP_4355"
"ECP_4356",48.7162942849573,56.9676963610843,95.8184007544227,"ECP_4356"
"ECP_4357",83.0709866085296,78.7023076300298,139.919919095095,"ECP_4357"
"ECP_4358",2.14758605896564,1.66734721056832,2.03436095020006,"ECP_4358"
"ECP_4359",3.27477948775966,2.52107857975914,2.85771648437551,"ECP_4359"
"ECP_4360",1.83133859509237,1.71910765898094,2.72676927096498,"ECP_4360"
"ECP_4361",3.82663501700009,2.99963528237924,4.56656963788307,"ECP_4361"
"ECP_4362",4.96310439127748,3.47323015298819,4.36599964544594,"melA"
"ECP_4363",8.47939690853786,9.51916098199527,13.3799075950485,"ECP_4363"
"ECP_4364",15.9774967423995,11.6263807163156,15.6592062320636,"ECP_4364"
"ECP_4365",6.87945676677489,4.52873551326871,4.56707206605315,"ECP_4365"
"ECP_4366",5.70699135431186,6.62569525709067,4.27983482919446,"ECP_4366"
"ECP_4367",13.7582086711761,13.3407074845588,17.9574736374951,"ECP_4367"
"ECP_4368",27.1055862347487,25.2891210191162,23.5170629989487,"ECP_4368"
"ECP_4369",28.4793691934329,13.1450959378644,13.256371516401,"yjdI"
"ECP_4370",19.1121496178741,16.5706625401964,20.1904735403646,"yjdJ"
"ECP_4371",8.91116916014184,4.79900327890287,4.81157188373074,"ECP_4371"
"ECP_4372",6.95334578801215,4.98607087298304,3.1287068406525,"ECP_4372"
"ECP_4373",144.062056459734,127.736040961421,159.006013710493,"ECP_4373"
"ECP_4374",4.30470764190979,3.78278921903857,4.29392482040168,"ECP_4374"
"ECP_4375",11.0187709004515,8.16454183052111,7.47656062060954,"ECP_4375"
"ECP_4376",1.86919997728304,0.928385587906955,2.80353225328131,"ECP_4376"
"ECP_4377",12.5783721077491,16.3078257875761,11.7616201602307,"ECP_4377"
"ECP_4378",12.7755822440703,10.4697730855397,9.01110429105738,"ECP_4378"
"ECP_4379",25.5997203328182,27.1117603718453,33.7884043442342,"ECP_4379"
"ECP_4380",13.0928061370564,13.0654689054291,19.0762673270173,"ECP_4380"
"ECP_4381",25.6520002245802,25.4094205929136,25.2926876012041,"ECP_4381"
"ECP_4382",46.8109171800104,54.0212385728232,94.5478626540731,"ECP_4382"
"ECP_4383",65.4089915502281,53.2586126799546,45.2715388571242,"ECP_4383"
"ECP_4384",46.290040984974,52.0961529037914,53.2126130429845,"fxsA"
"ECP_4385",5.95556556007843,4.83137177668524,8.44526834553217,"ECP_4385"
"ECP_4386",3569.20383355497,3020.49777359411,2651.84243348805,"groS"
"ECP_4387",1930.56827735965,1878.05555687437,2026.31781329576,"groL"
"ECP_4388",184.558296678424,122.714085686286,181.849456496739,"yjeI"
"ECP_4389",18.0786990488316,14.1746871960518,21.8227302135512,"ECP_4389"
"ECP_4390",65.5499813572516,52.9964717528227,68.4461631357032,"ECP_4390"
"ECP_4391",837.928753965827,1113.37869653006,1374.06927769879,"ECP_4391"
"ECP_4392",235.254865827744,162.301694743019,263.556304814966,"ecnA"
"ECP_4393",163.581007288388,110.027902150462,84.2516056375709,"ecnB"
"ECP_4394",79.6600876539364,99.5803022462745,84.3127461351309,"sugE"
"ECP_4395",10.1956362397257,7.65918110023238,12.743328424006,"ECP_4395"
"ECP_4396",18.4404051598945,17.8107798031532,21.6594206343984,"ECP_4396"
"ECP_4397",5.46127367100121,7.40194092691649,7.18298945499804,"ECP_4397"
"ECP_4398",10.6934029921702,10.954246614887,12.8881389742788,"ECP_4398"
"ECP_4399",15.843695045542,10.7920087933021,11.5730227524136,"ECP_4399"
"ECP_4400",21.945416588409,12.7776187237758,18.0186014608225,"ECP_4400"
"ECP_4401",176.441149370808,180.396568574101,186.753087154163,"epmA"
"ECP_4402",13.8858731754614,19.6258118992466,21.0079237763573,"yjeM"
"ECP_4403",15.3783157522778,18.2889028191715,23.4610656909398,"ECP_4403"
"ECP_4404",132.272334446493,122.084860503854,193.05235142698,"ECP_4404"
"ECP_4405",75.6176354446321,82.5692549498766,101.4474550245,"ECP_4405"
"ECP_4406",80.5492203649342,79.4829248168383,93.8884113660155,"orn"
"ECP_4407",2213.53441937923,2780.18779085832,752.66731609788,"ECP_4407"
"ECP_4411",38.3394677956117,31.2023066735623,35.9945371858489,"ECP_4411"
"ECP_4412",19.9790780987432,18.6549728066148,24.9250613279308,"nnrD"
"ECP_4413",43.3737519325271,43.8616976702209,70.5533550706232,"yjeE"
"ECP_4414",53.1244972480973,50.8077747220402,70.134593758147,"amiB"
"ECP_4415",43.4146705664257,48.9252422789391,61.9367135849626,"mutL"
"ECP_4416",757.687116878969,715.486564837882,736.235548754522,"miaA"
"ECP_4417",2100.65301830654,1710.48509818932,1990.16890254933,"hfq"
"ECP_4418",229.745384192434,212.709553438169,230.177936461283,"hflX"
"ECP_4419",227.453046297743,223.927156413626,292.39627751398,"hflK"
"ECP_4420",229.636839181112,240.417918839687,255.879187592499,"hflC"
"ECP_4421",27.8792292295866,30.6718905216836,37.4615239519036,"yjeT"
"ECP_4422",589.049155553682,535.973830907611,763.054025050454,"purA"
"ECP_4423",107.923761385766,106.483211762258,130.348096262677,"nsrR"
"ECP_4424",84.0092731209202,67.2480776744027,93.1289955719776,"rnr"
"ECP_4425",94.9352554284385,86.5205904762713,106.257423818759,"rlmB"
"ECP_4426",4.70258926894479,5.24122162128068,1.69277049214408,"yjfI"
"ECP_4427",2.37995419139043,1.50713239753565,3.40733631251319,"yjfJ"
"ECP_4428",1.83315479865775,4.78857066307917,2.68073290664998,"yjfK"
"ECP_4429",1.32662518323916,1.55312626548344,1.3643984718635,NA
"ECP_4430",1.53838694957781,1.26073019390651,1.59740314047399,"yjfM"
"ECP_4431",4.35256149036972,3.51374803051898,4.44308626082353,"yjfC"
"ECP_4432",6.49731054094646,5.96661706450987,6.46904467418278,"aidB"
"ECP_4433",17.854163924427,15.922779900925,14.1769528717066,"ECP_4433"
"ECP_4434",19.5654021779817,13.7229023527156,15.86232489142,"ECP_4434"
"ECP_4435",13.6111743800338,10.3282896654649,13.7006072552173,"yjfP"
"ECP_4436",33.8078846300075,30.24713402029,39.8754928391495,"ECP_4436"
"ECP_4437",9.58533407044633,7.6807562582612,9.32883434036809,"ECP_4437"
"ECP_4438",4.21900970291939,1.41847755062178,3.06660268126187,"ulaA"
"ECP_4439",2.71828101271553,3.64527870545819,2.44621931903958,"ulaB"
"ECP_4440",3.25237141697343,3.46497459744628,3.80491122234191,"ulaC"
"ECP_4441",4.18162039325155,4.18843083207792,6.68995379752424,"ulaD"
"ECP_4442",5.74870912736969,4.42123276907619,6.28760295783762,"ulaE"
"ECP_4443",7.92499236100948,8.74973010960779,10.4996122578229,"ulaF"
"ECP_4444",11.5070314807049,4.04150465170364,8.38289387196567,"ECP_4444"
"ECP_4445",10235.8107116082,8752.51668728875,10124.012227207,"rpsF"
"ECP_4446",7851.03100703712,7539.84818511632,6771.23673616416,"priB"
"ECP_4447",5936.97935129105,5867.28392127343,9830.14989015853,"rpsR"
"ECP_4448",3402.45751662869,4113.55120796135,4790.82713523774,"rplI"
"ECP_4449",38.5726322217568,19.4046654320855,10.9978785913846,"ECP_4449"
"ECP_4450",87.7594915424491,69.9048873699147,75.6565192275467,"ECP_4450"
"ECP_4451",51.4405683296817,36.6759673834875,45.8291700995578,"ECP_4451"
"ECP_4452",19.3986417725609,20.04903288002,21.9047820841271,"ECP_4452"
"ECP_4453",2.18924296670688,1.69713679948953,1.81039022587052,"ECP_4453"
"ECP_4454",2.51694010886619,2.09256230559346,2.26502980757802,"ECP_4454"
"ECP_4455",2.01058563763289,2.33089805679752,2.9567497039824,"ECP_4455"
"ECP_4456",1.45979991205854,0.797551325518523,0.963375948038753,"ECP_4456"
"ECP_4457",1.34550952748456,0.808620543203655,1.37228867654954,"ECP_4457"
"ECP_4458",2.57787393561246,1.17366928016646,1.54657667691345,"ECP_4458"
"ECP_4459",22.755306962505,19.6046239020398,21.8430088689999,"ytfA"
"ECP_4460",63.4288773056695,57.605671936959,71.9896348640277,"ECP_4460"
"ECP_4461",408.286524389455,322.422259991469,441.718237880962,"fklB"
"ECP_4462",41.1535468201855,45.172562018806,68.6754472868066,"cycA"
"ECP_4463",13.1161811103057,9.72074321455517,10.6744115739909,"ECP_4463"
"ECP_4464",5.97185428639659,7.81772079293649,10.8878998054707,"ECP_4464"
"ECP_4465",33.2858116533282,40.9532879418084,50.6616127708095,"ECP_4465"
"ECP_4466",197.876069654326,183.306810283132,205.755586875037,"ytfH"
"ECP_4467",26.6062050638521,22.6967353142314,31.5043397149037,"ECP_4467"
"ECP_4468",67.351740072142,47.5853993493888,57.1210667932083,"cysQ"
"ECP_4469",44.7201069833846,32.2064946557507,38.2930167889539,"ECP_4469"
"ECP_4470",70.1380966442965,92.8049216317133,36.4902439132623,"ytfK"
"ECP_4471",87.8829959557406,82.6724257597255,93.4666250041803,"ECP_4471"
"ECP_4472",38.6963486547648,27.7360642659432,41.9584558231168,"ECP_4472"
"ECP_4473",41.6899997030383,38.3826404868833,56.5115906858341,"ytfM"
"ECP_4474",52.4122235092424,55.2809408761072,57.2118809222651,"ytfN"
"ECP_4475",457.464584020304,385.951876972635,282.942133102693,"ytfP"
"ECP_4476",2556.33177752654,2021.42717848042,2116.06640287114,"ECP_4476"
"ECP_4477",3.2396270148693,2.07213334981113,2.84427894604773,"ytfQ"
"ECP_4478",0.855289289792912,0.577229761742548,1.04134104925909,"ytfR"
"ECP_4479",1.03484545085518,0.545188310787002,0.465635988748136,"ytfT"
"ECP_4480",5.99778433747584,4.04420980876637,5.19252249758894,"yjfF"
"ECP_4481",217.391240237221,203.092014202594,248.696960646731,"ECP_4481"
"ECP_4482",242.702891055915,197.545452990114,250.603952946151,"ECP_4482"
"ECP_4483",508.638189141158,482.959805878586,461.798830064462,"ECP_4483"
"ECP_4484",89.2545187029398,77.3591186029719,113.465918150138,"pmbA"
"ECP_4485",161.004991230948,151.161324716261,147.17655260302,"cybC"
"ECP_4486",16.2618570848671,9.4620460161033,15.9513585859719,"ECP_4486"
"ECP_4487",41.4323837031832,30.8544978785977,35.8539711336065,"ECP_4487"
"ECP_4488",10.137146780621,6.17452099565835,10.7251730420737,"ECP_4488"
"ECP_4489",7.01935856448062,4.00929387857708,8.32671662338213,"ECP_4489"
"ECP_4490",25.8440019874059,21.7024820818629,29.1435081818375,"ECP_4490"
"ECP_4491",530.93920955355,476.955120192365,320.762646512665,"ECP_4491"
"ECP_4492",172.291572045704,183.864235601891,212.852991191488,"mgtA"
"ECP_4493",656.525206961147,465.973998860508,540.702388595323,"ECP_4493"
"ECP_4494",9.32944852888319,6.70668160095121,11.9307343647609,"ECP_4494"
